shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity,leg
SHP006358,DC0004,CUST0006,PRD0139,ocean,2025-11-14,2025-11-20,7,6,818.38,81,dc_to_customer
SHP006359,DC0001,CUST0023,PRD0111,air,2026-05-26,2026-05-29,4,3,51021.52,149,dc_to_customer
SHP006360,DC0003,CUST0012,PRD0056,ocean,2026-06-19,2026-07-27,40,38,14655.51,145,dc_to_customer
SHP006361,DC0004,CUST0011,PRD0028,road,2025-06-26,2025-06-27,1,1,1787.99,219,dc_to_customer
SHP006362,DC0006,CUST0016,PRD0114,air,2025-05-25,2025-05-27,3,2,22566.59,96,dc_to_customer
SHP006363,DC0005,CUST0007,PRD0067,ocean,2025-12-25,2026-01-13,19,19,2817.96,64,dc_to_customer
SHP006364,DC0005,CUST0012,PRD0027,ocean,2024-11-08,2024-12-06,29,28,9419.14,133,dc_to_customer
SHP006365,DC0006,CUST0014,PRD0009,ocean,2026-07-20,2026-08-12,21,23,6062.98,125,dc_to_customer
SHP006366,DC0004,CUST0029,PRD0019,road,2026-02-11,2026-02-12,1,1,17867.98,804,dc_to_customer
SHP006367,DC0005,CUST0016,PRD0019,rail,2024-12-15,2024-12-23,9,8,4996.88,96,dc_to_customer
SHP006368,DC0001,CUST0007,PRD0147,air,2024-11-24,2024-11-26,3,2,44689.6,192,dc_to_customer
SHP006369,DC0004,CUST0025,PRD0065,road,2026-02-19,2026-02-20,1,1,1002.04,161,dc_to_customer
SHP006370,DC0003,CUST0013,PRD0115,air,2026-07-13,2026-07-14,2,1,28396.63,178,dc_to_customer
SHP006371,DC0006,CUST0016,PRD0005,ocean,2025-09-17,2025-09-29,14,12,4544.66,145,dc_to_customer
SHP006372,DC0003,CUST0015,PRD0128,ocean,2026-04-28,2026-05-20,25,22,7289.25,119,dc_to_customer
SHP006373,DC0004,CUST0029,PRD0039,road,2026-07-25,2026-07-26,1,1,7867.24,354,dc_to_customer
SHP006374,DC0002,CUST0011,PRD0001,ocean,2026-07-12,2026-08-05,26,24,16967.62,267,dc_to_customer
SHP006375,DC0001,CUST0011,PRD0010,air,2025-03-05,2025-03-08,3,3,27024.95,85,dc_to_customer
SHP006376,DC0005,CUST0025,PRD0100,ocean,2026-06-08,2026-06-18,13,10,1200.68,42,dc_to_customer
SHP006377,DC0005,CUST0018,PRD0069,air,2025-02-23,2025-02-24,2,1,55892.15,312,dc_to_customer
SHP006378,DC0003,CUST0002,PRD0039,rail,2024-12-01,2024-12-06,6,5,1068.95,30,dc_to_customer
SHP006379,DC0003,CUST0006,PRD0085,ocean,2026-04-12,2026-05-09,28,27,7132.4,105,dc_to_customer
SHP006380,DC0006,CUST0016,PRD0101,rail,2025-05-01,2025-05-10,9,9,28051.52,537,dc_to_customer
SHP006381,DC0002,CUST0008,PRD0148,ocean,2025-11-02,2025-11-29,28,27,5477.96,80,dc_to_customer
SHP006382,DC0005,CUST0003,PRD0001,ocean,2025-06-14,2025-07-13,31,29,12954.16,172,dc_to_customer
SHP006383,DC0003,CUST0025,PRD0132,ocean,2026-03-01,2026-03-27,25,26,27533.69,453,dc_to_customer
SHP006384,DC0002,CUST0001,PRD0126,ocean,2025-02-22,2025-03-14,23,20,24453.89,457,dc_to_customer
SHP006385,DC0005,CUST0008,PRD0123,ocean,2025-07-08,2025-07-23,15,15,3268.86,99,dc_to_customer
SHP006386,DC0005,CUST0001,PRD0112,air,2024-12-17,2024-12-19,3,2,111708.35,358,dc_to_customer
SHP006387,DC0003,CUST0025,PRD0104,ocean,2025-01-09,2025-02-02,25,24,14526.6,239,dc_to_customer
SHP006388,DC0005,CUST0015,PRD0018,air,2026-08-09,2026-08-11,2,2,32381.0,168,dc_to_customer
SHP006389,DC0002,CUST0027,PRD0139,ocean,2025-07-20,2025-08-14,25,25,26095.96,430,dc_to_customer
SHP006390,DC0006,CUST0009,PRD0058,ocean,2025-03-07,2025-03-27,18,20,5174.62,125,dc_to_customer
SHP006391,DC0004,CUST0001,PRD0001,ocean,2025-11-05,2025-11-29,24,24,17589.05,312,dc_to_customer
SHP006392,DC0003,CUST0007,PRD0099,ocean,2025-08-26,2025-09-08,13,13,16971.34,634,dc_to_customer
SHP006393,DC0006,CUST0015,PRD0124,ocean,2025-06-03,2025-06-15,12,12,20224.38,782,dc_to_customer
SHP006394,DC0004,CUST0024,PRD0032,air,2026-07-24,2026-07-28,4,4,72047.76,176,dc_to_customer
SHP006395,DC0002,CUST0006,PRD0146,ocean,2025-04-21,2025-05-18,28,27,23078.34,342,dc_to_customer
SHP006396,DC0002,CUST0028,PRD0138,ocean,2025-07-08,2025-07-20,13,12,3800.31,146,dc_to_customer
SHP006397,DC0004,CUST0023,PRD0092,ocean,2026-01-12,2026-02-14,34,33,8076.0,95,dc_to_customer
SHP006398,DC0005,CUST0002,PRD0086,air,2026-08-04,2026-08-06,2,2,21791.65,168,dc_to_customer
SHP006399,DC0005,CUST0024,PRD0078,ocean,2026-06-04,2026-06-26,20,22,5531.88,116,dc_to_customer
SHP006400,DC0001,CUST0003,PRD0103,ocean,2026-07-16,2026-08-17,32,32,39205.32,488,dc_to_customer
SHP006401,DC0005,CUST0025,PRD0015,ocean,2025-05-25,2025-06-07,13,13,2115.49,74,dc_to_customer
SHP006402,DC0003,CUST0025,PRD0024,ocean,2026-02-05,2026-02-27,25,22,12885.52,212,dc_to_customer
SHP006403,DC0004,CUST0002,PRD0094,ocean,2026-04-23,2026-05-11,18,18,6185.34,155,dc_to_customer
SHP006404,DC0005,CUST0001,PRD0137,ocean,2024-09-19,2024-10-09,18,20,15185.68,365,dc_to_customer
SHP006405,DC0004,CUST0022,PRD0088,ocean,2026-08-06,2026-08-26,18,20,7691.27,192,dc_to_customer
SHP006406,DC0006,CUST0020,PRD0021,rail,2025-11-17,2025-11-25,8,8,13013.24,265,dc_to_customer
SHP006407,DC0003,CUST0003,PRD0118,air,2026-05-07,2026-05-12,6,5,40130.81,60,dc_to_customer
SHP006408,DC0004,CUST0011,PRD0075,road,2025-12-28,2025-12-29,1,1,906.24,111,dc_to_customer
SHP006409,DC0001,CUST0028,PRD0052,ocean,2026-07-19,2026-08-06,20,18,5502.73,116,dc_to_customer
SHP006410,DC0004,CUST0009,PRD0046,ocean,2026-01-18,2026-02-09,23,22,15092.45,279,dc_to_customer
SHP006411,DC0001,CUST0008,PRD0142,air,2026-03-30,2026-04-03,4,4,338875.9,960,dc_to_customer
SHP006412,DC0002,CUST0029,PRD0011,ocean,2025-02-25,2025-03-23,27,26,37543.4,572,dc_to_customer
SHP006413,DC0002,CUST0024,PRD0099,rail,2025-10-10,2025-10-19,9,9,6339.12,124,dc_to_customer
SHP006414,DC0005,CUST0015,PRD0049,ocean,2025-04-16,2025-04-26,12,10,6322.01,246,dc_to_customer
SHP006415,DC0005,CUST0016,PRD0077,rail,2026-07-31,2026-08-07,9,7,9421.21,181,dc_to_customer
SHP006416,DC0002,CUST0007,PRD0100,air,2025-05-25,2025-05-28,3,3,44946.57,218,dc_to_customer
SHP006417,DC0002,CUST0003,PRD0028,ocean,2026-04-16,2026-05-20,36,34,12130.7,135,dc_to_customer
SHP006418,DC0005,CUST0014,PRD0092,ocean,2024-12-01,2024-12-20,21,19,3361.43,69,dc_to_customer
SHP006419,DC0005,CUST0014,PRD0125,ocean,2026-05-26,2026-06-14,21,19,3117.85,64,dc_to_customer
SHP006420,DC0001,CUST0018,PRD0022,ocean,2026-05-19,2026-06-03,17,15,15172.29,401,dc_to_customer
SHP006421,DC0002,CUST0019,PRD0113,ocean,2025-06-13,2025-07-09,25,26,33265.12,567,dc_to_customer
SHP006422,DC0002,CUST0007,PRD0049,air,2026-06-26,2026-06-28,3,2,18349.75,89,dc_to_customer
SHP006423,DC0006,CUST0024,PRD0036,ocean,2025-06-16,2025-07-07,20,21,27774.94,585,dc_to_customer
SHP006424,DC0004,CUST0010,PRD0010,air,2026-08-15,2026-08-18,3,3,43527.32,148,dc_to_customer
SHP006425,DC0002,CUST0012,PRD0050,ocean,2025-03-08,2025-04-17,40,40,37165.57,371,dc_to_customer
SHP006426,DC0002,CUST0030,PRD0007,ocean,2024-11-08,2024-12-05,27,27,11917.78,181,dc_to_customer
SHP006427,DC0002,CUST0025,PRD0062,ocean,2026-04-24,2026-05-19,25,25,16891.86,279,dc_to_customer
SHP006428,DC0006,CUST0001,PRD0126,air,2025-02-21,2025-02-23,3,2,52266.24,167,dc_to_customer
SHP006429,DC0006,CUST0009,PRD0100,ocean,2025-02-03,2025-02-19,18,16,9604.09,232,dc_to_customer
SHP006430,DC0001,CUST0024,PRD0017,ocean,2026-06-12,2026-06-27,16,15,1364.45,39,dc_to_customer
SHP006431,DC0006,CUST0009,PRD0139,ocean,2026-06-30,2026-07-19,18,19,8237.99,199,dc_to_customer
SHP006432,DC0006,CUST0019,PRD0079,ocean,2025-12-06,2025-12-15,12,9,3608.72,154,dc_to_customer
SHP006433,DC0003,CUST0014,PRD0128,rail,2026-06-04,2026-06-11,8,7,11050.62,224,dc_to_customer
SHP006434,DC0001,CUST0015,PRD0137,ocean,2026-03-14,2026-03-30,17,16,12106.02,307,dc_to_customer
SHP006435,DC0002,CUST0010,PRD0116,ocean,2025-06-25,2025-07-24,31,29,18554.39,239,dc_to_customer
SHP006436,DC0003,CUST0021,PRD0005,ocean,2024-09-28,2024-10-25,28,27,11191.68,164,dc_to_customer
SHP006437,DC0005,CUST0004,PRD0010,air,2026-05-26,2026-05-28,3,2,55938.41,185,dc_to_customer
SHP006438,DC0005,CUST0012,PRD0087,ocean,2026-04-24,2026-05-24,29,30,7861.08,111,dc_to_customer
SHP006439,DC0005,CUST0001,PRD0015,ocean,2026-07-18,2026-08-06,18,19,9361.03,225,dc_to_customer
SHP006440,DC0002,CUST0014,PRD0087,ocean,2025-08-12,2025-08-28,14,16,2461.71,81,dc_to_customer
SHP006441,DC0004,CUST0014,PRD0011,air,2025-06-30,2025-07-03,4,3,118886.07,283,dc_to_customer
SHP006442,DC0003,CUST0028,PRD0104,ocean,2026-05-07,2026-05-21,12,14,2690.74,105,dc_to_customer
SHP006443,DC0002,CUST0027,PRD0031,ocean,2026-02-06,2026-03-02,25,24,4855.06,80,dc_to_customer
SHP006444,DC0005,CUST0004,PRD0055,air,2026-06-02,2026-06-05,3,3,74685.33,247,dc_to_customer
SHP006445,DC0001,CUST0025,PRD0134,ocean,2026-04-22,2026-05-10,18,18,4487.41,113,dc_to_customer
SHP006446,DC0002,CUST0007,PRD0118,ocean,2026-04-25,2026-05-08,13,13,2061.77,75,dc_to_customer
SHP006447,DC0001,CUST0006,PRD0138,ocean,2026-01-24,2026-02-14,20,21,9585.71,208,dc_to_customer
SHP006448,DC0003,CUST0025,PRD0039,ocean,2025-09-06,2025-10-01,25,25,6078.08,100,dc_to_customer
SHP006449,DC0005,CUST0027,PRD0149,rail,2025-05-17,2025-05-24,7,7,4753.78,112,dc_to_customer
SHP006450,DC0001,CUST0013,PRD0060,road,2025-11-15,2025-11-16,1,1,971.97,168,dc_to_customer
SHP006451,DC0001,CUST0001,PRD0019,ocean,2026-04-17,2026-05-07,21,20,16093.42,328,dc_to_customer
SHP006452,DC0001,CUST0014,PRD0010,ocean,2026-02-21,2026-03-08,16,15,5106.44,143,dc_to_customer
SHP006453,DC0004,CUST0023,PRD0037,ocean,2025-07-30,2025-09-01,34,33,29243.61,344,dc_to_customer
SHP006454,DC0003,CUST0004,PRD0126,ocean,2024-09-23,2024-10-15,23,22,25807.13,462,dc_to_customer
SHP006455,DC0001,CUST0018,PRD0005,air,2024-10-11,2024-10-13,3,2,61294.54,216,dc_to_customer
SHP006456,DC0003,CUST0023,PRD0121,ocean,2025-12-13,2025-12-23,12,10,22350.75,935,dc_to_customer
SHP006457,DC0004,CUST0010,PRD0012,ocean,2025-12-05,2025-12-24,17,19,9528.95,243,dc_to_customer
SHP006458,DC0004,CUST0020,PRD0063,road,2026-04-01,2026-04-02,1,1,1119.8,201,dc_to_customer
SHP006459,DC0006,CUST0008,PRD0034,ocean,2024-12-11,2024-12-25,15,14,2224.04,67,dc_to_customer
SHP006460,DC0004,CUST0016,PRD0004,road,2025-06-21,2025-06-22,1,1,1379.59,129,dc_to_customer
SHP006461,DC0006,CUST0008,PRD0045,rail,2025-12-04,2025-12-13,9,9,18920.94,342,dc_to_customer
SHP006462,DC0003,CUST0010,PRD0013,ocean,2025-04-19,2025-05-18,31,29,6475.29,84,dc_to_customer
SHP006463,DC0006,CUST0027,PRD0079,ocean,2024-11-02,2024-11-14,12,12,4921.27,192,dc_to_customer
SHP006464,DC0006,CUST0023,PRD0025,ocean,2024-12-27,2025-01-21,25,25,32206.15,539,dc_to_customer
SHP006465,DC0003,CUST0030,PRD0117,ocean,2025-09-13,2025-10-11,27,28,30853.15,467,dc_to_customer
SHP006466,DC0005,CUST0017,PRD0044,ocean,2026-08-08,2026-09-04,30,27,6354.11,85,dc_to_customer
SHP006467,DC0001,CUST0016,PRD0017,air,2026-04-30,2026-05-03,3,3,71235.07,224,dc_to_customer
SHP006468,DC0005,CUST0014,PRD0028,air,2026-03-12,2026-03-15,4,3,162956.39,446,dc_to_customer
SHP006469,DC0002,CUST0004,PRD0030,ocean,2026-05-11,2026-06-01,23,21,10664.05,194,dc_to_customer
SHP006470,DC0002,CUST0016,PRD0128,ocean,2026-01-14,2026-02-08,26,25,16673.62,264,dc_to_customer
SHP006471,DC0001,CUST0009,PRD0057,air,2026-04-02,2026-04-06,4,4,81654.84,218,dc_to_customer
SHP006472,DC0005,CUST0029,PRD0017,air,2025-04-23,2025-04-26,3,3,21426.34,82,dc_to_customer
SHP006473,DC0001,CUST0030,PRD0052,ocean,2025-08-17,2025-09-03,20,17,1711.39,38,dc_to_customer
SHP006474,DC0005,CUST0008,PRD0110,rail,2026-02-19,2026-02-28,9,9,46776.61,850,dc_to_customer
SHP006475,DC0005,CUST0019,PRD0087,air,2025-03-12,2025-03-15,2,3,11516.41,66,dc_to_customer
SHP006476,DC0005,CUST0019,PRD0103,rail,2026-01-16,2026-01-23,7,7,9926.6,256,dc_to_customer
SHP006477,DC0005,CUST0019,PRD0084,rail,2026-04-27,2026-05-05,7,8,6010.25,155,dc_to_customer
SHP006478,DC0003,CUST0002,PRD0031,ocean,2026-04-07,2026-04-17,11,10,2458.58,115,dc_to_customer
SHP006479,DC0002,CUST0007,PRD0148,air,2025-01-26,2025-01-29,3,3,70100.16,340,dc_to_customer
SHP006480,DC0002,CUST0018,PRD0140,ocean,2025-07-01,2025-07-27,25,26,17298.32,292,dc_to_customer
SHP006481,DC0003,CUST0002,PRD0036,air,2025-01-14,2025-01-15,2,1,14751.51,92,dc_to_customer
SHP006482,DC0001,CUST0004,PRD0083,ocean,2026-06-02,2026-06-23,21,21,4694.56,96,dc_to_customer
SHP006483,DC0004,CUST0026,PRD0055,rail,2026-07-21,2026-07-25,2,4,10076.98,1020,dc_to_customer
SHP006484,DC0005,CUST0009,PRD0012,ocean,2026-06-08,2026-06-23,18,15,4991.77,121,dc_to_customer
SHP006485,DC0006,CUST0030,PRD0045,ocean,2025-02-13,2025-02-26,15,13,6661.5,198,dc_to_customer
SHP006486,DC0006,CUST0016,PRD0086,ocean,2026-07-24,2026-08-04,14,11,10154.96,324,dc_to_customer
SHP006487,DC0005,CUST0012,PRD0017,ocean,2026-07-06,2026-08-02,29,27,7861.08,111,dc_to_customer
SHP006488,DC0002,CUST0004,PRD0031,air,2025-12-17,2025-12-20,4,3,37104.3,90,dc_to_customer
SHP006489,DC0001,CUST0008,PRD0071,ocean,2025-12-02,2025-12-21,20,19,5224.34,111,dc_to_customer
SHP006490,DC0004,CUST0008,PRD0037,ocean,2026-06-24,2026-07-02,7,8,3115.73,316,dc_to_customer
SHP006491,DC0002,CUST0014,PRD0107,ocean,2026-08-12,2026-08-24,14,12,17444.75,574,dc_to_customer
SHP006492,DC0002,CUST0010,PRD0044,ocean,2025-01-25,2025-02-24,31,30,7840.97,101,dc_to_customer
SHP006493,DC0001,CUST0018,PRD0095,ocean,2026-01-26,2026-02-13,17,18,5145.71,136,dc_to_customer
SHP006494,DC0002,CUST0003,PRD0142,air,2025-01-04,2025-01-10,6,6,59305.66,88,dc_to_customer
SHP006495,DC0003,CUST0002,PRD0043,air,2025-06-22,2025-06-24,2,2,33992.6,212,dc_to_customer
SHP006496,DC0004,CUST0017,PRD0113,ocean,2025-07-12,2025-07-31,20,19,4436.09,93,dc_to_customer
SHP006497,DC0006,CUST0030,PRD0063,air,2025-03-11,2025-03-13,3,2,33559.85,133,dc_to_customer
SHP006498,DC0001,CUST0007,PRD0149,rail,2024-11-07,2024-11-15,9,8,12672.4,245,dc_to_customer
SHP006499,DC0001,CUST0003,PRD0011,air,2025-05-29,2025-06-04,6,6,90983.65,151,dc_to_customer
SHP006500,DC0006,CUST0026,PRD0035,rail,2026-07-23,2026-07-31,9,8,7498.2,141,dc_to_customer
SHP006501,DC0003,CUST0003,PRD0026,air,2024-11-28,2024-12-03,6,5,175906.74,263,dc_to_customer
SHP006502,DC0005,CUST0010,PRD0097,ocean,2026-02-07,2026-03-04,26,25,31194.06,491,dc_to_customer
SHP006503,DC0006,CUST0004,PRD0041,ocean,2025-07-16,2025-08-03,18,18,12177.31,301,dc_to_customer
SHP006504,DC0006,CUST0006,PRD0005,ocean,2026-07-03,2026-07-17,15,14,29053.48,909,dc_to_customer
SHP006505,DC0003,CUST0024,PRD0125,ocean,2025-07-30,2025-08-14,14,15,4904.37,164,dc_to_customer
SHP006506,DC0005,CUST0005,PRD0021,air,2026-01-06,2026-01-08,3,2,26227.15,115,dc_to_customer
SHP006507,DC0005,CUST0010,PRD0002,ocean,2024-11-29,2024-12-25,26,26,8386.18,132,dc_to_customer
SHP006508,DC0006,CUST0013,PRD0002,ocean,2026-02-04,2026-02-10,9,6,6847.1,440,dc_to_customer
SHP006509,DC0004,CUST0024,PRD0046,ocean,2025-01-20,2025-02-12,23,23,7914.34,145,dc_to_customer
SHP006510,DC0006,CUST0012,PRD0023,ocean,2026-05-22,2026-06-20,29,29,3694.6,52,dc_to_customer
SHP006511,DC0002,CUST0024,PRD0073,air,2026-03-25,2026-03-28,3,3,34967.42,152,dc_to_customer
SHP006512,DC0001,CUST0002,PRD0107,rail,2025-04-01,2025-04-02,2,1,285.08,70,dc_to_customer
SHP006513,DC0005,CUST0002,PRD0122,rail,2025-08-28,2025-09-02,5,5,2478.94,86,dc_to_customer
SHP006514,DC0005,CUST0008,PRD0033,rail,2024-12-07,2024-12-16,9,9,10180.79,185,dc_to_customer
SHP006515,DC0004,CUST0024,PRD0053,ocean,2026-05-18,2026-06-11,23,24,31984.84,586,dc_to_customer
SHP006516,DC0003,CUST0006,PRD0037,ocean,2025-11-13,2025-12-10,28,27,21804.76,321,dc_to_customer
SHP006517,DC0002,CUST0026,PRD0070,ocean,2026-08-27,2026-09-21,27,25,10255.23,155,dc_to_customer
SHP006518,DC0003,CUST0013,PRD0134,rail,2025-03-28,2025-04-04,6,7,20030.08,565,dc_to_customer
SHP006519,DC0002,CUST0029,PRD0116,air,2026-01-08,2026-01-13,5,5,42827.04,87,dc_to_customer
SHP006520,DC0006,CUST0023,PRD0106,ocean,2025-07-04,2025-07-29,25,25,13683.13,229,dc_to_customer
SHP006521,DC0005,CUST0014,PRD0062,ocean,2025-06-27,2025-07-16,21,19,27670.92,568,dc_to_customer
SHP006522,DC0004,CUST0008,PRD0045,rail,2024-12-18,2024-12-21,3,3,2678.61,163,dc_to_customer
SHP006523,DC0005,CUST0019,PRD0010,air,2025-04-02,2025-04-04,2,2,53045.27,304,dc_to_customer
SHP006524,DC0001,CUST0015,PRD0047,ocean,2025-03-13,2025-03-29,17,16,2208.26,56,dc_to_customer
SHP006525,DC0001,CUST0015,PRD0128,air,2025-11-26,2025-11-29,3,3,10351.24,35,dc_to_customer
SHP006526,DC0002,CUST0001,PRD0023,ocean,2026-06-24,2026-07-20,23,26,14822.16,277,dc_to_customer
SHP006527,DC0004,CUST0017,PRD0078,air,2025-05-30,2025-06-02,4,3,171719.71,480,dc_to_customer
SHP006528,DC0006,CUST0012,PRD0090,air,2026-01-13,2026-01-17,5,4,132685.71,249,dc_to_customer
SHP006529,DC0003,CUST0015,PRD0108,ocean,2025-08-02,2025-08-27,25,25,18070.0,295,dc_to_customer
SHP006530,DC0004,CUST0008,PRD0002,air,2024-09-11,2024-09-14,2,3,7247.04,98,dc_to_customer
SHP006531,DC0005,CUST0025,PRD0143,ocean,2024-12-09,2024-12-22,13,13,17867.29,625,dc_to_customer
SHP006532,DC0004,CUST0028,PRD0061,ocean,2025-04-26,2025-06-01,35,36,13416.2,155,dc_to_customer
SHP006533,DC0003,CUST0023,PRD0050,ocean,2026-01-20,2026-01-29,12,9,3537.87,148,dc_to_customer
SHP006534,DC0002,CUST0003,PRD0031,ocean,2026-01-15,2026-02-16,36,32,9165.42,102,dc_to_customer
SHP006535,DC0006,CUST0002,PRD0136,ocean,2026-02-03,2026-02-14,9,11,1979.64,116,dc_to_customer
SHP006536,DC0001,CUST0002,PRD0025,rail,2026-01-31,2026-02-01,2,1,203.63,50,dc_to_customer
SHP006537,DC0006,CUST0001,PRD0093,air,2026-02-20,2026-02-23,3,3,27228.52,87,dc_to_customer
SHP006538,DC0003,CUST0026,PRD0139,ocean,2025-03-09,2025-04-05,27,27,38839.06,584,dc_to_customer
SHP006539,DC0003,CUST0006,PRD0130,ocean,2024-11-12,2024-12-10,28,28,25201.14,371,dc_to_customer
SHP006540,DC0002,CUST0028,PRD0057,ocean,2024-10-16,2024-10-29,13,13,11921.53,458,dc_to_customer
SHP006541,DC0002,CUST0025,PRD0119,air,2025-05-03,2025-05-09,5,6,73561.31,162,dc_to_customer
SHP006542,DC0001,CUST0014,PRD0054,ocean,2025-02-21,2025-03-07,16,14,4106.58,115,dc_to_customer
SHP006543,DC0004,CUST0003,PRD0071,ocean,2026-06-25,2026-07-12,21,17,7663.74,158,dc_to_customer
SHP006544,DC0002,CUST0014,PRD0014,rail,2026-08-28,2026-09-04,9,7,18386.88,363,dc_to_customer
SHP006545,DC0002,CUST0001,PRD0050,air,2026-07-17,2026-07-20,4,3,53375.82,133,dc_to_customer
SHP006546,DC0002,CUST0014,PRD0029,rail,2026-08-07,2026-08-17,9,10,6686.14,132,dc_to_customer
SHP006547,DC0002,CUST0006,PRD0039,air,2025-11-12,2025-11-16,5,4,76421.69,151,dc_to_customer
SHP006548,DC0003,CUST0017,PRD0122,ocean,2026-03-01,2026-04-08,36,38,10897.15,121,dc_to_customer
SHP006549,DC0002,CUST0009,PRD0128,ocean,2024-10-07,2024-10-29,23,22,21968.23,393,dc_to_customer
SHP006550,DC0001,CUST0001,PRD0046,ocean,2025-03-07,2025-03-28,21,21,3679.9,75,dc_to_customer
SHP006551,DC0004,CUST0008,PRD0041,rail,2025-11-27,2025-12-01,3,4,3960.4,241,dc_to_customer
SHP006552,DC0004,CUST0022,PRD0012,air,2025-04-11,2025-04-14,3,3,93136.49,310,dc_to_customer
SHP006553,DC0004,CUST0013,PRD0014,air,2025-06-17,2025-06-20,3,3,18407.27,60,dc_to_customer
SHP006554,DC0006,CUST0030,PRD0094,air,2025-05-31,2025-06-02,3,2,28765.58,114,dc_to_customer
SHP006555,DC0002,CUST0025,PRD0073,ocean,2026-08-07,2026-08-31,25,24,17557.84,290,dc_to_customer
SHP006556,DC0001,CUST0010,PRD0054,air,2025-10-15,2025-10-19,5,4,44076.58,88,dc_to_customer
SHP006557,DC0002,CUST0011,PRD0112,ocean,2025-10-30,2025-11-23,26,24,12137.88,191,dc_to_customer
SHP006558,DC0001,CUST0026,PRD0065,air,2025-03-11,2025-03-14,4,3,37675.9,112,dc_to_customer
SHP006559,DC0003,CUST0005,PRD0086,ocean,2025-09-04,2025-09-30,27,26,35343.25,540,dc_to_customer
SHP006560,DC0005,CUST0027,PRD0117,rail,2026-07-11,2026-07-18,7,7,8488.89,200,dc_to_customer
SHP006561,DC0004,CUST0030,PRD0012,road,2026-06-03,2026-06-04,1,1,3301.18,198,dc_to_customer
SHP006562,DC0002,CUST0030,PRD0027,air,2024-12-08,2024-12-13,5,5,90371.0,183,dc_to_customer
SHP006563,DC0003,CUST0021,PRD0014,ocean,2025-04-22,2025-05-19,28,27,33029.11,484,dc_to_customer
SHP006564,DC0003,CUST0030,PRD0138,ocean,2025-09-24,2025-10-18,27,24,19225.41,291,dc_to_customer
SHP006565,DC0005,CUST0018,PRD0046,ocean,2024-12-15,2024-12-22,12,7,11632.26,487,dc_to_customer
SHP006566,DC0003,CUST0008,PRD0041,ocean,2024-11-27,2024-12-24,28,27,21012.52,305,dc_to_customer
SHP006567,DC0001,CUST0005,PRD0008,ocean,2024-10-06,2024-10-26,19,20,16747.71,383,dc_to_customer
SHP006568,DC0003,CUST0009,PRD0125,ocean,2024-12-05,2024-12-30,24,25,15502.94,273,dc_to_customer
SHP006569,DC0004,CUST0024,PRD0132,air,2026-05-29,2026-06-01,4,3,67954.13,166,dc_to_customer
SHP006570,DC0002,CUST0011,PRD0030,ocean,2026-05-03,2026-05-30,26,27,7562.35,119,dc_to_customer
SHP006571,DC0006,CUST0012,PRD0019,air,2026-02-28,2026-03-05,5,5,113502.23,213,dc_to_customer
SHP006572,DC0001,CUST0010,PRD0061,ocean,2026-07-08,2026-08-05,27,28,6411.14,96,dc_to_customer
SHP006573,DC0002,CUST0008,PRD0114,air,2025-03-28,2025-04-01,5,4,138660.74,270,dc_to_customer
SHP006574,DC0003,CUST0002,PRD0149,ocean,2026-06-02,2026-06-09,11,7,3976.49,186,dc_to_customer
SHP006575,DC0006,CUST0030,PRD0084,ocean,2025-11-22,2025-12-07,15,15,6964.3,207,dc_to_customer
SHP006576,DC0001,CUST0002,PRD0108,road,2026-03-10,2026-03-11,1,1,909.0,124,dc_to_customer
SHP006577,DC0003,CUST0005,PRD0051,ocean,2025-03-14,2025-04-09,27,26,11911.98,182,dc_to_customer
SHP006578,DC0004,CUST0010,PRD0084,ocean,2025-04-19,2025-05-09,17,20,7568.26,193,dc_to_customer
SHP006579,DC0001,CUST0005,PRD0059,ocean,2026-06-14,2026-07-03,19,19,8920.45,204,dc_to_customer
SHP006580,DC0006,CUST0022,PRD0029,ocean,2025-04-21,2025-05-15,27,24,3615.74,56,dc_to_customer
SHP006581,DC0002,CUST0027,PRD0084,ocean,2026-08-27,2026-09-22,25,26,3277.17,54,dc_to_customer
SHP006582,DC0004,CUST0027,PRD0059,rail,2026-03-12,2026-03-13,3,1,2283.13,215,dc_to_customer
SHP006583,DC0001,CUST0003,PRD0026,ocean,2024-12-22,2025-01-23,32,32,11408.1,142,dc_to_customer
SHP006584,DC0005,CUST0028,PRD0061,ocean,2026-05-16,2026-06-09,26,24,7672.93,124,dc_to_customer
SHP006585,DC0001,CUST0022,PRD0106,ocean,2025-12-25,2026-01-22,28,28,32422.24,478,dc_to_customer
SHP006586,DC0001,CUST0005,PRD0052,ocean,2026-04-06,2026-04-27,19,21,25143.43,575,dc_to_customer
SHP006587,DC0005,CUST0022,PRD0097,air,2024-10-12,2024-10-17,5,5,196069.15,405,dc_to_customer
SHP006588,DC0006,CUST0008,PRD0057,ocean,2024-12-20,2025-01-04,15,15,6174.2,186,dc_to_customer
SHP006589,DC0001,CUST0008,PRD0019,ocean,2025-02-17,2025-03-09,20,20,5695.0,121,dc_to_customer
SHP006590,DC0006,CUST0002,PRD0121,ocean,2024-09-30,2024-10-09,9,9,5648.8,331,dc_to_customer
SHP006591,DC0002,CUST0021,PRD0150,ocean,2025-03-11,2025-04-06,28,26,18778.84,277,dc_to_customer
