po_id,supplier_node_id,product_id,order_date,quantity,unit_price,currency,total_value,status
PO004102,SUP0010,PRD0082,2026-08-14,301,145.74,USD,43867.74,fulfilled
PO004103,SUP0001,PRD0091,2025-12-21,158,2.31,USD,364.98,fulfilled
PO004104,SUP0002,PRD0145,2025-08-06,72,162.53,USD,11702.16,fulfilled
PO004105,SUP0001,PRD0001,2025-05-14,51,102.2,USD,5212.2,fulfilled
PO004106,SUP0030,PRD0020,2026-02-26,409,135.96,USD,55607.64,fulfilled
PO004107,SUP0030,PRD0136,2026-02-04,554,111.15,USD,61577.1,fulfilled
PO004108,SUP0006,PRD0016,2026-07-13,754,1426.13,USD,1075302.02,fulfilled
PO004109,SUP0004,PRD0147,2025-08-19,261,74.2,USD,19366.2,fulfilled
PO004110,SUP0032,PRD0045,2026-05-25,227,2.32,USD,526.64,fulfilled
PO004111,SUP0009,PRD0036,2025-11-01,141,16.07,USD,2265.87,fulfilled
PO004112,SUP0013,PRD0068,2025-01-16,80,2.72,USD,217.6,fulfilled
PO004113,SUP0031,PRD0115,2025-08-06,974,3.57,USD,3477.18,fulfilled
PO004114,SUP0015,PRD0015,2024-11-22,215,116.11,USD,24963.65,open
PO004115,SUP0036,PRD0064,2024-10-18,106,552.35,USD,58549.1,fulfilled
PO004116,SUP0015,PRD0003,2024-12-18,160,11.2,USD,1792.0,fulfilled
PO004117,SUP0021,PRD0048,2024-10-17,292,1132.49,USD,330687.08,fulfilled
PO004118,SUP0002,PRD0012,2026-08-02,200,945.96,USD,189192.0,open
PO004119,SUP0008,PRD0136,2026-06-30,167,234.5,USD,39161.5,fulfilled
PO004120,SUP0036,PRD0058,2026-01-05,132,85.23,USD,11250.36,fulfilled
PO004121,SUP0010,PRD0082,2025-08-03,83,13.12,USD,1088.96,open
PO004122,SUP0006,PRD0147,2024-12-10,101,7.23,USD,730.23,open
PO004123,SUP0031,PRD0078,2025-01-13,110,112.03,USD,12323.3,fulfilled
PO004124,SUP0036,PRD0055,2026-04-06,370,2.33,USD,862.1,open
PO004125,SUP0037,PRD0038,2025-09-02,250,1079.06,USD,269765.0,fulfilled
PO004126,SUP0027,PRD0102,2024-12-22,121,688.4,USD,83296.4,fulfilled
PO004127,SUP0026,PRD0044,2026-01-24,506,2409.76,USD,1219338.56,open
PO004128,SUP0014,PRD0133,2026-04-20,1019,266.47,USD,271532.93,fulfilled
PO004129,SUP0020,PRD0075,2026-07-25,246,78.48,USD,19306.08,open
PO004130,SUP0018,PRD0084,2025-05-13,128,168.59,USD,21579.52,cancelled
PO004131,SUP0012,PRD0093,2025-04-20,585,237.46,USD,138914.1,fulfilled
PO004132,SUP0026,PRD0146,2026-04-19,883,134.6,USD,118851.8,open
PO004133,SUP0019,PRD0076,2025-12-10,488,253.33,USD,123625.04,fulfilled
PO004134,SUP0026,PRD0021,2024-11-09,237,84.29,USD,19976.73,open
PO004135,SUP0019,PRD0002,2026-02-16,228,3310.13,USD,754709.64,fulfilled
PO004136,SUP0005,PRD0147,2025-04-28,268,503.21,USD,134860.28,fulfilled
PO004137,SUP0022,PRD0105,2024-09-24,951,47.81,USD,45467.31,fulfilled
PO004138,SUP0003,PRD0090,2026-02-01,589,4.49,USD,2644.61,fulfilled
PO004139,SUP0031,PRD0066,2024-09-25,679,2056.85,USD,1396601.15,fulfilled
PO004140,SUP0005,PRD0034,2026-05-24,490,140.02,USD,68609.8,fulfilled
PO004141,SUP0026,PRD0064,2024-09-30,40,104.92,USD,4196.8,fulfilled
PO004142,SUP0022,PRD0114,2025-07-23,659,7.48,USD,4929.32,fulfilled
PO004143,SUP0005,PRD0065,2026-08-10,150,826.07,USD,123910.5,cancelled
PO004144,SUP0006,PRD0032,2026-01-06,99,966.66,USD,95699.34,fulfilled
PO004145,SUP0026,PRD0105,2025-09-08,359,71.65,USD,25722.35,fulfilled
PO004146,SUP0008,PRD0109,2025-05-20,254,444.36,USD,112867.44,fulfilled
PO004147,SUP0039,PRD0106,2024-11-10,215,4.71,USD,1012.65,fulfilled
PO004148,SUP0030,PRD0002,2025-07-31,351,8.34,USD,2927.34,fulfilled
PO004149,SUP0009,PRD0042,2025-01-04,345,952.7,USD,328681.5,fulfilled
PO004150,SUP0040,PRD0010,2024-10-31,156,23.93,USD,3733.08,fulfilled
PO004151,SUP0015,PRD0062,2025-12-29,314,109.67,USD,34436.38,fulfilled
PO004152,SUP0040,PRD0104,2025-06-07,228,540.1,USD,123142.8,fulfilled
PO004153,SUP0006,PRD0122,2026-08-27,426,30.88,USD,13154.88,fulfilled
PO004154,SUP0039,PRD0049,2025-07-13,354,9.49,USD,3359.46,fulfilled
PO004155,SUP0010,PRD0066,2026-06-26,162,4902.27,USD,794167.74,fulfilled
PO004156,SUP0006,PRD0103,2025-09-08,286,2.33,USD,666.38,fulfilled
PO004157,SUP0009,PRD0087,2024-10-03,419,164.71,USD,69013.49,cancelled
PO004158,SUP0002,PRD0097,2025-11-13,1029,278.92,USD,287008.68,fulfilled
PO004159,SUP0031,PRD0089,2026-08-21,231,47.18,USD,10898.58,open
PO004160,SUP0040,PRD0020,2025-10-09,386,904.98,USD,349322.28,fulfilled
PO004161,SUP0013,PRD0078,2025-04-01,428,7.52,USD,3218.56,fulfilled
PO004162,SUP0010,PRD0132,2025-07-27,255,43.12,USD,10995.6,fulfilled
PO004163,SUP0004,PRD0045,2025-12-15,201,2.35,USD,472.35,fulfilled
PO004164,SUP0001,PRD0095,2026-02-03,240,229.51,USD,55082.4,fulfilled
PO004165,SUP0032,PRD0117,2026-06-10,286,307.36,USD,87904.96,fulfilled
PO004166,SUP0002,PRD0028,2025-07-31,348,11.99,USD,4172.52,fulfilled
PO004167,SUP0026,PRD0110,2026-07-24,165,1311.44,USD,216387.6,fulfilled
PO004168,SUP0001,PRD0016,2025-05-09,211,5689.5,USD,1200484.5,open
PO004169,SUP0013,PRD0038,2025-05-30,84,2.94,USD,246.96,fulfilled
PO004170,SUP0016,PRD0023,2026-09-02,47,2117.45,USD,99520.15,fulfilled
PO004171,SUP0008,PRD0038,2024-11-23,733,222.44,USD,163048.52,fulfilled
PO004172,SUP0031,PRD0066,2024-12-30,399,42.86,USD,17101.14,open
PO004173,SUP0018,PRD0010,2026-01-05,568,145.34,USD,82553.12,fulfilled
PO004174,SUP0032,PRD0078,2026-08-21,588,474.95,USD,279270.6,fulfilled
PO004175,SUP0031,PRD0147,2026-01-06,621,3.52,USD,2185.92,fulfilled
PO004176,SUP0030,PRD0015,2024-11-24,401,179.12,USD,71827.12,fulfilled
PO004177,SUP0037,PRD0096,2025-08-04,460,8.62,USD,3965.2,fulfilled
PO004178,SUP0026,PRD0082,2024-11-07,621,2.41,USD,1496.61,fulfilled
PO004179,SUP0022,PRD0081,2025-03-01,83,83.18,USD,6903.94,fulfilled
PO004180,SUP0032,PRD0076,2024-09-13,410,207.97,USD,85267.7,open
PO004181,SUP0012,PRD0075,2025-12-24,187,800.51,USD,149695.37,fulfilled
PO004182,SUP0034,PRD0045,2026-07-07,203,349.03,USD,70853.09,open
PO004183,SUP0019,PRD0122,2026-01-19,219,21.02,USD,4603.38,fulfilled
PO004184,SUP0039,PRD0148,2025-01-29,445,127.61,USD,56786.45,fulfilled
PO004185,SUP0003,PRD0056,2025-09-16,186,927.34,USD,172485.24,fulfilled
PO004186,SUP0007,PRD0136,2026-05-10,53,666.59,USD,35329.27,fulfilled
PO004187,SUP0010,PRD0020,2026-08-09,900,175.63,USD,158067.0,fulfilled
PO004188,SUP0024,PRD0072,2025-04-10,361,1600.37,USD,577733.57,cancelled
PO004189,SUP0036,PRD0042,2026-05-13,316,294.36,USD,93017.76,fulfilled
PO004190,SUP0013,PRD0143,2025-04-25,595,8.15,USD,4849.25,open
PO004191,SUP0026,PRD0064,2025-10-30,202,27.25,USD,5504.5,fulfilled
PO004192,SUP0012,PRD0076,2025-12-14,137,64.44,USD,8828.28,fulfilled
PO004193,SUP0003,PRD0132,2026-02-15,50,2.32,USD,116.0,cancelled
PO004194,SUP0035,PRD0039,2025-01-22,152,395.73,USD,60150.96,fulfilled
PO004195,SUP0012,PRD0106,2025-05-03,288,198.3,USD,57110.4,fulfilled
PO004196,SUP0015,PRD0048,2024-12-25,299,4.77,USD,1426.23,fulfilled
PO004197,SUP0040,PRD0001,2024-09-07,309,58.46,USD,18064.14,fulfilled
PO004198,SUP0025,PRD0013,2026-03-08,149,4.88,USD,727.12,fulfilled
PO004199,SUP0001,PRD0041,2024-11-12,255,42.05,USD,10722.75,fulfilled
PO004200,SUP0019,PRD0053,2026-03-06,123,2542.02,USD,312668.46,fulfilled
PO004201,SUP0002,PRD0144,2025-05-19,261,67.42,USD,17596.62,fulfilled
PO004202,SUP0030,PRD0016,2026-04-19,84,1372.9,USD,115323.6,fulfilled
PO004203,SUP0036,PRD0057,2024-11-23,37,934.7,USD,34583.9,fulfilled
PO004204,SUP0019,PRD0038,2025-03-02,124,360.47,USD,44698.28,fulfilled
PO004205,SUP0017,PRD0032,2025-06-06,516,1859.58,USD,959543.28,fulfilled
PO004206,SUP0013,PRD0042,2026-02-17,284,5551.24,USD,1576552.16,cancelled
PO004207,SUP0005,PRD0032,2025-01-21,638,401.64,USD,256246.32,fulfilled
PO004208,SUP0032,PRD0097,2025-05-23,179,10.14,USD,1815.06,open
PO004209,SUP0007,PRD0124,2026-04-27,147,411.74,USD,60525.78,open
PO004210,SUP0037,PRD0109,2024-10-31,920,39.83,USD,36643.6,fulfilled
PO004211,SUP0020,PRD0040,2025-05-09,692,1162.07,USD,804152.44,fulfilled
PO004212,SUP0002,PRD0147,2026-05-25,393,191.2,USD,75141.6,fulfilled
PO004213,SUP0009,PRD0117,2024-10-27,73,70.45,USD,5142.85,fulfilled
PO004214,SUP0017,PRD0075,2026-07-31,68,1767.11,USD,120163.48,fulfilled
PO004215,SUP0004,PRD0048,2026-03-26,83,863.36,USD,71658.88,open
PO004216,SUP0012,PRD0064,2026-02-02,871,2.39,USD,2081.69,open
PO004217,SUP0007,PRD0136,2026-08-05,167,114.01,USD,19039.67,fulfilled
PO004218,SUP0032,PRD0097,2026-01-31,207,818.92,USD,169516.44,fulfilled
PO004219,SUP0009,PRD0053,2024-09-13,235,59.98,USD,14095.3,fulfilled
PO004220,SUP0019,PRD0111,2025-02-10,70,811.32,USD,56792.4,fulfilled
PO004221,SUP0030,PRD0121,2025-01-17,172,2.58,USD,443.76,fulfilled
PO004222,SUP0035,PRD0103,2026-02-03,194,1627.3,USD,315696.2,fulfilled
PO004223,SUP0021,PRD0024,2025-08-02,42,2.35,USD,98.7,open
PO004224,SUP0022,PRD0145,2026-06-21,32,3651.96,USD,116862.72,fulfilled
PO004225,SUP0026,PRD0100,2024-11-05,220,5387.12,USD,1185166.4,fulfilled
PO004226,SUP0019,PRD0068,2026-03-06,471,123.74,USD,58281.54,fulfilled
PO004227,SUP0027,PRD0018,2026-03-10,52,3.44,USD,178.88,open
PO004228,SUP0037,PRD0023,2025-02-15,287,235.3,USD,67531.1,fulfilled
PO004229,SUP0023,PRD0147,2024-09-27,79,2916.57,USD,230409.03,fulfilled
PO004230,SUP0009,PRD0132,2026-06-11,1193,4741.58,USD,5656704.94,open
PO004231,SUP0020,PRD0122,2025-08-27,136,37.4,USD,5086.4,fulfilled
PO004232,SUP0022,PRD0015,2026-08-20,698,3.28,USD,2289.44,open
PO004233,SUP0019,PRD0084,2026-04-30,133,119.87,USD,15942.71,open
PO004234,SUP0012,PRD0064,2026-06-30,496,512.0,USD,253952.0,open
PO004235,SUP0032,PRD0081,2026-07-31,815,736.03,USD,599864.45,fulfilled
PO004236,SUP0005,PRD0009,2026-01-06,839,344.97,USD,289429.83,fulfilled
PO004237,SUP0015,PRD0117,2025-03-29,162,2.64,USD,427.68,fulfilled
PO004238,SUP0006,PRD0005,2026-02-02,522,3247.07,USD,1694970.54,fulfilled
PO004239,SUP0009,PRD0056,2025-05-05,400,76.5,USD,30600.0,fulfilled
PO004240,SUP0030,PRD0139,2026-02-10,84,2.47,USD,207.48,fulfilled
PO004241,SUP0006,PRD0100,2024-12-01,1347,87.74,USD,118185.78,fulfilled
PO004242,SUP0010,PRD0082,2025-12-30,101,3644.14,USD,368058.14,fulfilled
PO004243,SUP0002,PRD0040,2026-05-03,255,1920.44,USD,489712.2,open
PO004244,SUP0002,PRD0038,2026-02-16,180,5.55,USD,999.0,fulfilled
PO004245,SUP0016,PRD0064,2024-09-27,801,67.42,USD,54003.42,open
PO004246,SUP0001,PRD0084,2026-08-31,166,10.89,USD,1807.74,fulfilled
PO004247,SUP0019,PRD0015,2025-05-23,620,278.75,USD,172825.0,fulfilled
PO004248,SUP0020,PRD0114,2025-09-02,457,1130.2,USD,516501.4,fulfilled
PO004249,SUP0035,PRD0016,2025-10-07,319,4.07,USD,1298.33,cancelled
PO004250,SUP0023,PRD0012,2025-09-29,194,659.18,USD,127880.92,open
PO004251,SUP0020,PRD0064,2026-07-21,59,3118.84,USD,184011.56,fulfilled
PO004252,SUP0024,PRD0066,2026-06-09,461,1042.67,USD,480670.87,fulfilled
PO004253,SUP0013,PRD0078,2024-10-05,432,23.75,USD,10260.0,cancelled
PO004254,SUP0010,PRD0104,2024-10-26,1043,136.98,USD,142870.14,cancelled
PO004255,SUP0021,PRD0066,2025-06-27,686,2.53,USD,1735.58,fulfilled
PO004256,SUP0030,PRD0012,2024-11-17,157,1302.52,USD,204495.64,fulfilled
PO004257,SUP0022,PRD0013,2024-11-27,79,71.39,USD,5639.81,fulfilled
PO004258,SUP0025,PRD0057,2026-07-20,375,20.95,USD,7856.25,fulfilled
PO004259,SUP0030,PRD0100,2025-01-16,95,74.12,USD,7041.4,fulfilled
PO004260,SUP0013,PRD0057,2025-12-07,371,2521.27,USD,935391.17,open
PO004261,SUP0028,PRD0019,2026-07-27,104,7458.29,USD,775662.16,open
PO004262,SUP0033,PRD0122,2025-07-10,379,92.31,USD,34985.49,cancelled
PO004263,SUP0005,PRD0028,2024-11-30,128,512.41,USD,65588.48,fulfilled
PO004264,SUP0037,PRD0137,2026-01-08,32,348.47,USD,11151.04,fulfilled
PO004265,SUP0020,PRD0003,2026-03-19,138,1379.58,USD,190382.04,fulfilled
PO004266,SUP0002,PRD0103,2024-09-06,55,201.05,USD,11057.75,open
PO004267,SUP0022,PRD0122,2025-06-21,365,187.46,USD,68422.9,fulfilled
PO004268,SUP0035,PRD0150,2026-09-01,586,71.72,USD,42027.92,fulfilled
PO004269,SUP0037,PRD0070,2024-10-07,140,223.98,USD,31357.2,cancelled
PO004270,SUP0008,PRD0134,2025-06-17,206,2537.33,USD,522689.98,fulfilled
PO004271,SUP0036,PRD0064,2025-12-29,68,287.91,USD,19577.88,fulfilled
PO004272,SUP0009,PRD0079,2025-01-04,55,670.44,USD,36874.2,open
PO004273,SUP0010,PRD0091,2025-06-21,411,4581.67,USD,1883066.37,fulfilled
PO004274,SUP0036,PRD0103,2025-04-30,523,10.7,USD,5596.1,cancelled
PO004275,SUP0031,PRD0035,2024-11-22,106,56.36,USD,5974.16,fulfilled
PO004276,SUP0025,PRD0007,2026-01-21,69,2.35,USD,162.15,open
PO004277,SUP0021,PRD0112,2026-07-31,338,2.31,USD,780.78,fulfilled
PO004278,SUP0038,PRD0130,2024-12-21,983,444.38,USD,436825.54,fulfilled
PO004279,SUP0022,PRD0136,2026-01-11,465,344.6,USD,160239.0,fulfilled
PO004280,SUP0030,PRD0041,2024-10-15,225,186.9,USD,42052.5,fulfilled
PO004281,SUP0032,PRD0106,2025-07-20,44,569.73,USD,25068.12,cancelled
PO004282,SUP0017,PRD0094,2025-06-09,30,5918.58,USD,177557.4,cancelled
PO004283,SUP0012,PRD0110,2024-12-18,324,586.73,USD,190100.52,fulfilled
PO004284,SUP0039,PRD0132,2024-10-14,392,36.46,USD,14292.32,fulfilled
PO004285,SUP0039,PRD0105,2026-02-01,85,4.27,USD,362.95,fulfilled
PO004286,SUP0021,PRD0117,2025-05-28,123,2.51,USD,308.73,cancelled
PO004287,SUP0037,PRD0021,2026-05-05,200,40.72,USD,8144.0,open
PO004288,SUP0026,PRD0109,2025-09-29,237,489.46,USD,116002.02,fulfilled
PO004289,SUP0036,PRD0137,2026-03-25,389,133.27,USD,51842.03,fulfilled
PO004290,SUP0015,PRD0041,2025-04-07,390,281.63,USD,109835.7,fulfilled
PO004291,SUP0004,PRD0076,2024-11-30,261,1900.32,USD,495983.52,fulfilled
PO004292,SUP0018,PRD0139,2025-10-10,457,11.42,USD,5218.94,fulfilled
PO004293,SUP0002,PRD0074,2026-05-31,337,672.38,USD,226592.06,fulfilled
PO004294,SUP0040,PRD0020,2025-02-08,213,180.24,USD,38391.12,fulfilled
PO004295,SUP0001,PRD0072,2026-02-05,821,543.96,USD,446591.16,fulfilled
PO004296,SUP0032,PRD0128,2026-06-25,69,1034.48,USD,71379.12,fulfilled
PO004297,SUP0027,PRD0019,2024-10-31,280,2.55,USD,714.0,cancelled
PO004298,SUP0019,PRD0150,2026-07-07,406,455.92,USD,185103.52,fulfilled
PO004299,SUP0030,PRD0051,2026-08-25,197,9.19,USD,1810.43,fulfilled
PO004300,SUP0025,PRD0011,2026-04-28,354,2.59,USD,916.86,fulfilled
PO004301,SUP0012,PRD0147,2024-10-10,458,2716.92,USD,1244349.36,fulfilled
PO004302,SUP0006,PRD0095,2025-11-09,1003,220.49,USD,221151.47,cancelled
PO004303,SUP0029,PRD0043,2025-01-30,86,150.52,USD,12944.72,fulfilled
PO004304,SUP0040,PRD0128,2026-08-15,587,5.53,USD,3246.11,fulfilled
PO004305,SUP0034,PRD0111,2026-04-04,717,896.92,USD,643091.64,fulfilled
PO004306,SUP0040,PRD0132,2025-07-31,94,183.67,USD,17264.98,fulfilled
PO004307,SUP0021,PRD0079,2024-10-28,111,1399.5,USD,155344.5,cancelled
PO004308,SUP0040,PRD0148,2026-07-03,155,10.65,USD,1650.75,fulfilled
PO004309,SUP0033,PRD0128,2025-11-04,123,3865.12,USD,475409.76,open
PO004310,SUP0007,PRD0066,2025-03-11,282,1965.86,USD,554372.52,fulfilled
PO004311,SUP0021,PRD0137,2026-06-04,890,23.35,USD,20781.5,fulfilled
PO004312,SUP0012,PRD0093,2025-08-29,210,914.97,USD,192143.7,fulfilled
PO004313,SUP0019,PRD0037,2025-11-04,70,2.34,USD,163.8,fulfilled
PO004314,SUP0013,PRD0122,2025-02-03,744,5286.29,USD,3932999.76,fulfilled
PO004315,SUP0017,PRD0133,2025-02-17,246,2.31,USD,568.26,fulfilled
PO004316,SUP0002,PRD0105,2025-06-27,753,707.28,USD,532581.84,open
PO004317,SUP0008,PRD0120,2026-02-06,688,71.77,USD,49377.76,fulfilled
PO004318,SUP0026,PRD0066,2026-08-09,339,2.65,USD,898.35,fulfilled
PO004319,SUP0001,PRD0097,2025-05-20,37,1782.15,USD,65939.55,open
PO004320,SUP0037,PRD0106,2025-03-04,282,6436.12,USD,1814985.84,open
PO004321,SUP0029,PRD0084,2026-03-04,485,309.24,USD,149981.4,open
PO004322,SUP0012,PRD0141,2025-05-02,35,3437.75,USD,120321.25,fulfilled
PO004323,SUP0004,PRD0014,2026-01-01,66,2.31,USD,152.46,open
PO004324,SUP0030,PRD0009,2025-11-25,63,949.36,USD,59809.68,fulfilled
PO004325,SUP0002,PRD0035,2026-07-15,181,13.82,USD,2501.42,fulfilled
PO004326,SUP0018,PRD0132,2025-01-09,934,150.12,USD,140212.08,open
PO004327,SUP0017,PRD0021,2026-07-05,44,114.72,USD,5047.68,fulfilled
PO004328,SUP0006,PRD0072,2025-04-12,148,1171.79,USD,173424.92,fulfilled
PO004329,SUP0004,PRD0023,2025-10-23,342,3.25,USD,1111.5,fulfilled
PO004330,SUP0022,PRD0134,2025-11-15,103,7.93,USD,816.79,fulfilled
PO004331,SUP0008,PRD0024,2025-06-30,932,92.3,USD,86023.6,fulfilled
PO004332,SUP0015,PRD0132,2025-11-13,111,8.42,USD,934.62,fulfilled
PO004333,SUP0035,PRD0015,2025-07-24,415,564.6,USD,234309.0,fulfilled
PO004334,SUP0040,PRD0031,2025-01-20,88,4.13,USD,363.44,fulfilled
PO004335,SUP0015,PRD0111,2024-09-29,493,27.39,USD,13503.27,open
PO004336,SUP0017,PRD0111,2026-06-13,32,163.82,USD,5242.24,open
PO004337,SUP0024,PRD0109,2026-01-02,265,105.55,USD,27970.75,fulfilled
PO004338,SUP0026,PRD0081,2024-11-21,71,5.85,USD,415.35,fulfilled
PO004339,SUP0001,PRD0124,2025-04-25,211,133.07,USD,28077.77,fulfilled
PO004340,SUP0019,PRD0037,2026-06-18,68,3.61,USD,245.48,fulfilled
PO004341,SUP0002,PRD0087,2025-08-04,715,466.25,USD,333368.75,open
PO004342,SUP0017,PRD0132,2026-01-04,485,3.49,USD,1692.65,open
PO004343,SUP0026,PRD0119,2024-11-03,158,1144.54,USD,180837.32,fulfilled
PO004344,SUP0035,PRD0079,2025-08-08,238,5.62,USD,1337.56,cancelled
PO004345,SUP0037,PRD0106,2025-04-02,533,2.31,USD,1231.23,fulfilled
PO004346,SUP0031,PRD0035,2026-07-22,293,4423.78,USD,1296167.54,fulfilled
PO004347,SUP0035,PRD0004,2025-11-15,160,781.64,USD,125062.4,fulfilled
PO004348,SUP0006,PRD0048,2026-08-28,178,1086.64,USD,193421.92,fulfilled
PO004349,SUP0016,PRD0091,2026-07-30,62,1015.71,USD,62974.02,fulfilled
PO004350,SUP0023,PRD0028,2025-07-09,78,572.09,USD,44623.02,fulfilled
PO004351,SUP0040,PRD0110,2026-03-14,229,67.41,USD,15436.89,fulfilled
PO004352,SUP0028,PRD0032,2026-02-05,301,6.7,USD,2016.7,fulfilled
PO004353,SUP0035,PRD0064,2026-07-03,179,904.95,USD,161986.05,fulfilled
PO004354,SUP0002,PRD0007,2025-11-07,220,9.56,USD,2103.2,fulfilled
PO004355,SUP0033,PRD0097,2025-10-20,364,3.66,USD,1332.24,fulfilled
PO004356,SUP0035,PRD0120,2025-05-26,44,365.66,USD,16089.04,fulfilled
PO004357,SUP0014,PRD0121,2026-06-03,545,2345.29,USD,1278183.05,open
PO004358,SUP0002,PRD0066,2025-09-14,245,1345.41,USD,329625.45,fulfilled
PO004359,SUP0006,PRD0079,2025-08-24,145,2002.36,USD,290342.2,fulfilled
PO004360,SUP0027,PRD0059,2025-08-11,445,2.76,USD,1228.2,fulfilled
PO004361,SUP0038,PRD0056,2025-12-11,559,35.77,USD,19995.43,fulfilled
PO004362,SUP0019,PRD0112,2025-11-10,358,4348.71,USD,1556838.18,open
PO004363,SUP0034,PRD0135,2026-07-26,706,63.44,USD,44788.64,open
PO004364,SUP0026,PRD0057,2025-01-07,165,743.37,USD,122656.05,fulfilled
PO004365,SUP0015,PRD0079,2026-08-15,269,1007.97,USD,271143.93,fulfilled
PO004366,SUP0032,PRD0010,2025-05-16,381,381.83,USD,145477.23,fulfilled
PO004367,SUP0005,PRD0012,2025-11-11,698,305.81,USD,213455.38,fulfilled
PO004368,SUP0012,PRD0078,2026-05-27,210,332.76,USD,69879.6,fulfilled
PO004369,SUP0019,PRD0095,2025-03-03,128,151.81,USD,19431.68,fulfilled
PO004370,SUP0015,PRD0016,2024-12-23,115,478.72,USD,55052.8,fulfilled
PO004371,SUP0040,PRD0094,2026-05-24,247,1760.22,USD,434774.34,fulfilled
PO004372,SUP0017,PRD0119,2026-07-13,49,28.52,USD,1397.48,open
PO004373,SUP0004,PRD0132,2025-11-30,427,622.41,USD,265769.07,fulfilled
PO004374,SUP0034,PRD0018,2026-04-10,153,297.98,USD,45590.94,open
PO004375,SUP0021,PRD0095,2026-05-31,192,2.31,USD,443.52,fulfilled
PO004376,SUP0026,PRD0109,2025-12-08,64,2.35,USD,150.4,open
PO004377,SUP0008,PRD0023,2024-11-03,104,31.67,USD,3293.68,fulfilled
PO004378,SUP0001,PRD0010,2025-01-24,44,4.08,USD,179.52,fulfilled
PO004379,SUP0017,PRD0038,2025-08-15,154,3871.09,USD,596147.86,cancelled
PO004380,SUP0002,PRD0102,2026-06-26,71,1193.06,USD,84707.26,open
PO004381,SUP0030,PRD0091,2025-10-23,329,23.93,USD,7872.97,fulfilled
PO004382,SUP0027,PRD0058,2026-07-06,868,654.1,USD,567758.8,open
PO004383,SUP0037,PRD0103,2025-05-20,1036,809.01,USD,838134.36,fulfilled
PO004384,SUP0005,PRD0044,2025-10-27,459,15.46,USD,7096.14,fulfilled
PO004385,SUP0006,PRD0015,2026-07-29,470,1130.2,USD,531194.0,fulfilled
PO004386,SUP0018,PRD0019,2026-06-24,331,115.54,USD,38243.74,fulfilled
PO004387,SUP0017,PRD0111,2025-12-01,651,7.42,USD,4830.42,fulfilled
PO004388,SUP0012,PRD0040,2025-04-26,583,251.23,USD,146467.09,fulfilled
PO004389,SUP0029,PRD0038,2025-08-08,626,1164.45,USD,728945.7,fulfilled
PO004390,SUP0009,PRD0079,2026-06-09,475,112.73,USD,53546.75,fulfilled
PO004391,SUP0015,PRD0136,2024-09-23,776,1816.62,USD,1409697.12,fulfilled
PO004392,SUP0015,PRD0091,2024-09-15,481,2014.18,USD,968820.58,fulfilled
PO004393,SUP0031,PRD0111,2026-01-23,261,51.59,USD,13464.99,fulfilled
PO004394,SUP0013,PRD0019,2025-02-23,179,3623.89,USD,648676.31,open
PO004395,SUP0026,PRD0106,2025-06-20,43,1041.85,USD,44799.55,fulfilled
PO004396,SUP0032,PRD0079,2025-09-21,406,2.69,USD,1092.14,cancelled
PO004397,SUP0004,PRD0051,2025-04-19,356,692.42,USD,246501.52,cancelled
PO004398,SUP0029,PRD0004,2024-12-24,143,251.51,USD,35965.93,fulfilled
PO004399,SUP0004,PRD0132,2024-11-02,620,201.99,USD,125233.8,cancelled
PO004400,SUP0031,PRD0057,2026-04-10,33,713.59,USD,23548.47,fulfilled
PO004401,SUP0021,PRD0048,2026-07-25,122,4.41,USD,538.02,fulfilled
PO004402,SUP0009,PRD0001,2024-12-26,95,6179.58,USD,587060.1,fulfilled
PO004403,SUP0013,PRD0096,2025-03-31,241,37.4,USD,9013.4,fulfilled
PO004404,SUP0036,PRD0036,2025-10-26,566,172.65,USD,97719.9,fulfilled
PO004405,SUP0005,PRD0095,2025-03-12,231,1132.97,USD,261716.07,fulfilled
PO004406,SUP0020,PRD0017,2026-01-20,410,2.64,USD,1082.4,fulfilled
PO004407,SUP0026,PRD0072,2024-11-17,299,136.19,USD,40720.81,cancelled
PO004408,SUP0016,PRD0112,2024-10-26,64,671.68,USD,42987.52,open
PO004409,SUP0038,PRD0056,2025-10-07,223,188.02,USD,41928.46,fulfilled
PO004410,SUP0015,PRD0150,2025-11-16,91,2.34,USD,212.94,open
PO004411,SUP0004,PRD0066,2025-12-20,67,322.04,USD,21576.68,open
PO004412,SUP0036,PRD0125,2025-06-22,217,3.12,USD,677.04,fulfilled
PO004413,SUP0021,PRD0132,2025-03-10,127,966.03,USD,122685.81,open
PO004414,SUP0029,PRD0100,2025-01-08,337,2.38,USD,802.06,fulfilled
PO004415,SUP0021,PRD0048,2025-03-09,78,20.96,USD,1634.88,fulfilled
PO004416,SUP0023,PRD0020,2025-12-13,163,3.47,USD,565.61,fulfilled
PO004417,SUP0029,PRD0066,2026-01-15,199,333.19,USD,66304.81,open
PO004418,SUP0034,PRD0065,2025-09-22,690,153.73,USD,106073.7,fulfilled
PO004419,SUP0036,PRD0084,2026-02-25,247,38.78,USD,9578.66,cancelled
PO004420,SUP0010,PRD0114,2025-05-01,634,6.5,USD,4121.0,open
PO004421,SUP0028,PRD0145,2026-08-31,129,2.31,USD,297.99,fulfilled
PO004422,SUP0033,PRD0073,2024-10-21,682,30.04,USD,20487.28,open
PO004423,SUP0012,PRD0040,2025-02-26,331,1166.41,USD,386081.71,fulfilled
