invoice_id,po_id,invoice_date,amount,payment_status,payment_date
INV004322,PO004322,2024-09-10,283957.79,paid,2024-10-11
INV004323,PO004323,2024-11-23,288.75,paid,2024-12-27
INV004325,PO004325,2025-10-21,1663.2,paid,2025-11-29
INV004327,PO004327,2025-01-19,1744.82,paid,2025-02-08
INV004328,PO004328,2025-10-11,160194.15,paid,2025-11-21
INV004329,PO004329,2026-03-07,3672.06,paid,2026-04-20
INV004330,PO004330,2025-03-13,1214.5,paid,2025-04-11
INV004331,PO004331,2026-03-20,132237.5,pending,
INV004332,PO004332,2025-07-27,990.64,overdue,
INV004333,PO004333,2025-10-18,145939.86,pending,
INV004334,PO004334,2025-01-16,514.65,paid,2025-02-21
INV004335,PO004335,2026-08-14,29410.56,pending,
INV004336,PO004336,2024-10-31,3724.04,paid,2024-11-13
INV004337,PO004337,2026-05-29,6708.64,paid,2026-06-26
INV004338,PO004338,2025-06-04,368.28,paid,2025-07-02
INV004339,PO004339,2025-05-24,22309.62,paid,2025-06-07
INV004340,PO004340,2024-11-23,1584.56,paid,2025-01-01
INV004341,PO004341,2026-07-09,466191.0,paid,2026-08-07
INV004342,PO004342,2026-06-17,1931.4,paid,2026-06-30
INV004343,PO004343,2025-01-04,199598.04,pending,
INV004344,PO004344,2025-07-21,4240.32,paid,2025-08-31
INV004345,PO004345,2026-02-08,65.52,paid,2026-03-06
INV004347,PO004347,2025-06-06,56372.9,paid,2025-07-13
INV004348,PO004348,2025-08-16,96336.04,paid,2025-09-29
INV004349,PO004349,2024-09-30,117635.0,paid,2024-11-10
INV004350,PO004350,2024-11-19,75608.93,pending,
INV004351,PO004351,2024-12-01,31478.22,paid,2024-12-16
INV004352,PO004352,2026-05-30,991.2,paid,2026-07-06
INV004353,PO004353,2024-11-04,288744.63,paid,2024-11-20
INV004354,PO004354,2026-06-16,2213.28,paid,2026-07-01
INV004355,PO004355,2026-06-05,2312.64,paid,2026-06-14
INV004356,PO004356,2024-11-20,17243.12,pending,
INV004357,PO004357,2025-09-16,1600961.82,paid,2025-10-09
INV004358,PO004358,2025-09-22,355419.7,pending,
INV004359,PO004359,2025-12-21,166079.76,paid,2026-01-30
INV004360,PO004360,2025-12-18,582.36,paid,2026-01-05
INV004361,PO004361,2026-04-08,110086.9,pending,
INV004362,PO004362,2025-04-25,2069020.56,paid,2025-05-11
INV004363,PO004363,2026-01-23,89253.28,paid,2026-03-04
INV004364,PO004364,2026-05-28,63523.75,pending,
INV004365,PO004365,2025-10-15,115366.4,paid,2025-11-15
INV004366,PO004366,2026-04-24,49795.36,paid,2026-05-17
INV004367,PO004367,2026-06-13,221439.45,paid,2026-07-03
INV004368,PO004368,2025-01-26,86485.8,pending,
INV004369,PO004369,2025-09-11,16572.48,paid,2025-09-16
INV004370,PO004370,2025-11-12,41814.3,paid,2025-12-10
INV004372,PO004372,2025-01-23,1852.24,paid,2025-03-03
INV004374,PO004374,2024-09-24,53569.92,paid,2024-10-12
INV004375,PO004375,2025-10-13,646.8,pending,
INV004376,PO004376,2025-04-17,482.56,paid,2025-05-08
INV004377,PO004377,2025-05-29,3470.25,paid,2025-07-09
INV004380,PO004380,2025-03-11,97196.3,pending,
INV004381,PO004381,2025-12-21,6022.52,paid,2026-01-02
INV004382,PO004382,2024-11-21,688356.36,paid,2025-01-01
INV004383,PO004383,2026-08-03,411447.92,paid,2026-08-12
INV004384,PO004384,2025-06-13,15049.84,paid,2025-06-23
INV004385,PO004385,2025-09-16,371664.02,paid,2025-10-11
INV004386,PO004386,2024-10-11,78387.84,paid,2024-11-22
INV004387,PO004387,2025-12-07,34711.2,paid,2026-01-18
INV004388,PO004388,2025-09-18,140103.6,pending,
INV004389,PO004389,2026-08-15,470988.48,overdue,
INV004390,PO004390,2025-07-16,25689.1,paid,2025-07-30
INV004391,PO004391,2026-05-17,343514.54,pending,
INV004392,PO004392,2026-05-23,263348.55,overdue,
INV004393,PO004393,2026-07-27,2583.0,pending,
INV004394,PO004394,2026-01-03,1273763.8,paid,2026-01-28
INV004395,PO004395,2025-04-10,26354.14,paid,2025-05-19
INV004396,PO004396,2026-04-22,2415.46,pending,
INV004397,PO004397,2025-03-23,320755.7,paid,2025-04-02
INV004398,PO004398,2025-07-07,36126.0,paid,2025-08-17
INV004399,PO004399,2026-06-06,112190.4,paid,2026-06-30
INV004400,PO004400,2024-11-14,3012.18,pending,
INV004401,PO004401,2024-09-14,1306.5,paid,2024-10-12
INV004403,PO004403,2025-06-30,8168.51,paid,2025-07-15
INV004404,PO004404,2025-12-16,80815.56,paid,2026-01-07
INV004405,PO004405,2025-02-01,194460.57,paid,2025-02-15
INV004406,PO004406,2026-04-08,1808.94,paid,2026-05-20
INV004407,PO004407,2025-11-28,93417.55,paid,2025-12-28
INV004408,PO004408,2024-11-08,63984.44,paid,2024-12-05
INV004409,PO004409,2024-12-10,92310.3,paid,2024-12-30
INV004410,PO004410,2025-05-21,298.75,paid,2025-06-07
INV004411,PO004411,2025-02-13,16810.77,paid,2025-03-22
INV004412,PO004412,2026-05-08,595.98,paid,2026-05-14
INV004414,PO004414,2026-06-18,493.85,paid,2026-07-24
INV004415,PO004415,2025-08-17,828.24,pending,
INV004416,PO004416,2026-03-06,836.61,paid,2026-04-09
INV004417,PO004417,2024-12-29,78387.99,paid,2025-01-25
INV004419,PO004419,2024-11-22,41879.37,paid,2024-12-10
INV004420,PO004420,2026-06-05,19033.54,paid,2026-07-15
INV004421,PO004421,2025-01-18,1707.09,pending,
INV004422,PO004422,2026-02-21,60190.08,paid,2026-03-24
INV004423,PO004423,2025-08-30,236424.09,paid,2025-10-01
INV004425,PO004425,2026-05-21,261.08,overdue,
INV004426,PO004426,2026-04-19,885.72,pending,
INV004427,PO004427,2025-03-04,282279.69,paid,2025-04-09
INV004428,PO004428,2026-04-04,912425.48,paid,2026-05-03
INV004429,PO004429,2025-07-24,100481.81,paid,2025-08-26
INV004430,PO004430,2025-04-04,927.0,paid,2025-05-11
INV004431,PO004431,2026-08-13,29569.54,paid,2026-09-20
INV004432,PO004432,2024-10-28,8753.91,pending,
INV004433,PO004433,2026-05-15,247645.32,paid,2026-06-15
INV004434,PO004434,2026-01-21,1554.63,paid,2026-02-16
INV004435,PO004435,2026-05-13,703155.18,paid,2026-05-19
INV004436,PO004436,2025-10-29,4672.58,paid,2025-11-29
INV004437,PO004437,2026-06-19,21378.42,paid,2026-07-22
INV004438,PO004438,2025-11-05,162053.32,paid,2025-11-27
INV004439,PO004439,2024-10-29,27228.16,pending,
INV004440,PO004440,2025-11-27,21756.84,paid,2026-01-06
INV004441,PO004441,2025-05-02,28652.4,paid,2025-05-31
INV004443,PO004443,2025-11-30,144.5,paid,2025-12-10
INV004444,PO004444,2024-10-31,668059.5,paid,2024-12-01
INV004445,PO004445,2026-05-29,485020.2,paid,2026-06-14
INV004446,PO004446,2025-03-28,558554.14,paid,2025-04-27
INV004448,PO004448,2025-04-17,49682.76,paid,2025-05-12
INV004449,PO004449,2026-06-22,33135.75,paid,2026-08-03
INV004450,PO004450,2025-08-03,240127.68,overdue,
INV004451,PO004451,2025-11-05,13540.56,pending,
INV004452,PO004452,2025-12-09,90013.54,paid,2025-12-24
INV004453,PO004453,2026-01-29,253680.7,pending,
INV004454,PO004454,2025-12-20,103173.3,paid,2026-01-02
INV004455,PO004455,2026-05-02,18959.72,paid,2026-05-12
INV004456,PO004456,2025-05-13,422406.6,paid,2025-06-03
INV004457,PO004457,2025-11-20,1372325.36,paid,2025-12-11
INV004460,PO004460,2024-09-23,4274.28,paid,2024-09-30
INV004461,PO004461,2025-09-05,2757.07,paid,2025-09-12
INV004462,PO004462,2025-06-16,73706.49,paid,2025-07-04
INV004463,PO004463,2025-06-04,3015.67,paid,2025-07-05
INV004465,PO004465,2025-02-28,14293.51,paid,2025-04-09
INV004466,PO004466,2025-06-30,15281.7,paid,2025-07-25
INV004467,PO004467,2026-02-06,1011.52,paid,2026-03-10
INV004469,PO004469,2025-04-11,26055.32,paid,2025-04-24
INV004470,PO004470,2026-03-31,2096.25,pending,
INV004473,PO004473,2025-12-27,112612.22,paid,2026-01-13
INV004474,PO004474,2026-08-02,736.4,overdue,
INV004475,PO004475,2025-02-18,19573.74,paid,2025-03-20
INV004476,PO004476,2025-10-26,515587.14,paid,2025-11-15
INV004477,PO004477,2025-09-14,274.85,paid,2025-09-29
INV004478,PO004478,2026-06-21,232682.58,pending,
INV004479,PO004479,2026-03-01,256078.26,overdue,
INV004480,PO004480,2024-12-29,5348697.05,pending,
INV004481,PO004481,2024-11-05,1908.48,paid,2024-12-15
INV004482,PO004482,2025-03-09,2680.32,paid,2025-03-15
INV004483,PO004483,2025-02-14,208050.96,paid,2025-03-12
INV004484,PO004484,2026-08-23,890.3,overdue,
INV004485,PO004485,2025-05-10,2237.04,paid,2025-06-10
INV004486,PO004486,2025-12-08,17310.52,paid,2025-12-18
INV004487,PO004487,2026-05-07,21275.28,paid,2026-05-21
INV004488,PO004488,2024-11-02,24631.62,pending,
INV004489,PO004489,2025-07-31,49047.57,paid,2025-09-07
INV004490,PO004490,2024-11-04,28392.96,paid,2024-12-01
INV004491,PO004491,2026-05-31,2554.86,pending,
INV004492,PO004492,2025-04-30,27635.88,overdue,
INV004493,PO004493,2025-07-03,113634.4,overdue,
INV004494,PO004494,2025-08-17,13360.82,paid,2025-09-19
INV004495,PO004495,2026-05-17,40699.8,paid,2026-06-24
INV004496,PO004496,2025-11-12,4712.82,pending,
INV004497,PO004497,2024-10-23,379.5,paid,2024-11-13
INV004498,PO004498,2025-11-26,860528.02,paid,2026-01-07
INV004499,PO004499,2024-11-12,1610.82,paid,2024-11-26
INV004500,PO004500,2026-09-02,85037.76,pending,
INV004501,PO004501,2025-04-26,5790795.5,paid,2025-05-07
INV004502,PO004502,2024-09-21,962514.35,pending,
INV004503,PO004503,2026-04-11,5180.16,paid,2026-05-23
INV004504,PO004504,2026-07-13,16849.8,pending,
INV004506,PO004506,2026-08-11,4560.25,paid,2026-09-10
INV004507,PO004507,2026-06-03,2742.52,pending,
INV004508,PO004508,2025-06-30,853464.7,paid,2025-07-30
INV004509,PO004509,2026-08-04,61111.68,paid,2026-09-10
INV004510,PO004510,2025-08-16,101445.14,paid,2025-09-21
INV004511,PO004511,2024-12-19,75103.62,overdue,
INV004512,PO004512,2026-01-23,1504.44,pending,
INV004513,PO004513,2025-11-21,202985.28,paid,2025-12-24
INV004514,PO004514,2026-07-28,351.0,paid,2026-09-05
INV004515,PO004515,2026-03-27,421599.63,paid,2026-04-03
INV004516,PO004516,2025-04-18,37315.62,paid,2025-05-28
INV004517,PO004517,2026-08-07,7584.0,paid,2026-08-15
INV004518,PO004518,2026-05-23,13043.38,pending,
INV004519,PO004519,2025-06-06,117452.8,paid,2025-06-29
INV004520,PO004520,2026-05-07,40882.68,pending,
INV004521,PO004521,2025-03-21,1012.35,pending,
INV004522,PO004522,2026-05-19,29807.2,paid,2026-06-30
INV004523,PO004523,2026-06-09,778534.5,pending,
INV004524,PO004524,2026-08-17,271418.4,overdue,
INV004525,PO004525,2024-10-31,1071.0,paid,2024-12-06
INV004526,PO004526,2024-11-20,4155.32,pending,
INV004527,PO004527,2025-06-09,1719.7,paid,2025-07-03
INV004528,PO004528,2024-11-04,11457.68,paid,2024-12-18
INV004530,PO004530,2026-07-25,3976.2,paid,2026-08-02
INV004531,PO004531,2026-01-01,33688.32,paid,2026-01-26
INV004532,PO004532,2024-11-28,2664.9,paid,2024-12-27
INV004533,PO004533,2025-07-08,157778.18,paid,2025-08-02
INV004534,PO004534,2026-01-01,281793.64,overdue,
INV004535,PO004535,2025-12-19,289106.55,pending,
INV004536,PO004536,2025-02-24,41762.46,paid,2025-04-02
INV004538,PO004538,2025-01-16,42688.62,overdue,
INV004539,PO004539,2024-09-12,3041.72,pending,
INV004540,PO004540,2026-04-16,21830.38,paid,2026-04-21
INV004541,PO004541,2026-06-07,80544.73,pending,
INV004542,PO004542,2026-04-15,12256.0,pending,
INV004543,PO004543,2025-11-24,301.29,overdue,
INV004544,PO004544,2026-05-18,1580896.65,paid,2026-06-06
INV004545,PO004545,2026-07-09,6455.69,paid,2026-08-05
INV004546,PO004546,2024-12-21,1370.3,paid,2025-01-27
INV004547,PO004547,2025-10-27,1459.5,pending,
INV004548,PO004548,2026-02-08,1243691.44,paid,2026-02-16
INV004549,PO004549,2026-05-06,1313885.76,paid,2026-06-07
INV004550,PO004550,2024-12-07,7333.95,paid,2024-12-24
INV004551,PO004551,2026-01-07,35862.85,paid,2026-01-15
INV004552,PO004552,2025-06-01,29176.0,paid,2025-06-17
INV004553,PO004553,2026-06-24,27037.34,pending,
INV004555,PO004555,2025-09-07,64755.9,paid,2025-10-05
INV004556,PO004556,2024-11-21,3600.96,paid,2024-12-30
INV004557,PO004557,2025-12-13,134027.88,paid,2026-01-10
INV004558,PO004558,2024-12-11,73.92,paid,2024-12-27
INV004559,PO004559,2026-05-18,272431.32,paid,2026-06-23
INV004560,PO004560,2026-08-12,40988.7,paid,2026-08-30
INV004561,PO004561,2024-11-29,192210.48,overdue,
INV004562,PO004562,2025-02-27,72523.08,paid,2025-03-10
INV004565,PO004565,2026-03-25,491528.49,paid,2026-04-07
INV004566,PO004566,2025-09-05,35050.9,paid,2025-10-14
INV004567,PO004567,2025-12-22,33777.9,pending,
INV004568,PO004568,2026-07-23,347.98,paid,2026-08-23
INV004570,PO004570,2025-09-10,222127.11,paid,2025-10-19
INV004571,PO004571,2026-09-01,52017.44,paid,2026-09-26
INV004572,PO004572,2025-02-25,738.27,pending,
INV004573,PO004573,2025-11-19,134156.25,paid,2025-12-06
INV004574,PO004574,2024-11-06,256947.12,paid,2024-11-29
INV004575,PO004575,2025-01-21,4727.58,overdue,
INV004576,PO004576,2024-09-18,214814.28,paid,2024-10-07
INV004577,PO004577,2025-11-03,29744.91,paid,2025-11-27
INV004578,PO004578,2025-04-28,367.29,paid,2025-05-10
INV004579,PO004579,2025-12-07,120927.45,pending,
INV004581,PO004581,2025-03-17,16675.84,pending,
INV004582,PO004582,2024-11-28,280.72,paid,2024-12-29
INV004583,PO004583,2025-04-06,5258.08,pending,
INV004584,PO004584,2024-11-05,436773.6,paid,2024-11-12
INV004586,PO004586,2025-07-24,35001.12,paid,2025-08-11
INV004587,PO004587,2026-01-16,222696.81,pending,
INV004588,PO004588,2026-01-17,953165.08,pending,
INV004589,PO004589,2026-03-25,317894.36,paid,2026-04-13
INV004590,PO004590,2025-04-18,391459.17,pending,
INV004591,PO004591,2025-07-30,127.05,paid,2025-08-12
INV004592,PO004592,2024-11-24,101534.4,paid,2024-12-14
INV004593,PO004593,2025-02-17,17818.0,pending,
INV004594,PO004594,2026-06-06,340818.59,paid,2026-06-23
INV004595,PO004595,2025-01-08,458595.73,pending,
INV004597,PO004597,2026-07-01,23608.92,paid,2026-08-12
INV004598,PO004598,2024-10-01,522.0,paid,2024-10-27
INV004599,PO004599,2025-01-30,1494813.45,paid,2025-02-10
INV004600,PO004600,2025-08-23,3909.47,overdue,
INV004601,PO004601,2025-01-07,344088.72,paid,2025-01-13
INV004602,PO004602,2026-04-15,300019.65,paid,2026-05-17
INV004603,PO004603,2025-05-13,116664.8,paid,2025-06-11
INV004604,PO004604,2026-06-04,32396.31,paid,2026-06-11
INV004605,PO004605,2025-04-20,36201.84,pending,
INV004606,PO004606,2025-02-04,21811.67,paid,2025-02-28
INV004607,PO004607,2026-05-31,203274.72,paid,2026-07-01
INV004608,PO004608,2026-07-02,147527.52,overdue,
INV004610,PO004610,2025-03-04,395823.19,pending,
INV004611,PO004611,2025-03-04,2650735.31,paid,2025-04-01
INV004612,PO004612,2025-12-27,301002.63,paid,2026-01-03
INV004613,PO004613,2025-06-01,1747124.48,paid,2025-07-10
INV004614,PO004614,2024-12-19,12379.52,paid,2024-12-27
INV004615,PO004615,2025-08-09,108120.06,paid,2025-09-07
INV004617,PO004617,2026-05-15,313.24,paid,2026-06-13
INV004618,PO004618,2026-07-23,622069.44,paid,2026-08-10
INV004619,PO004619,2024-10-17,171477.3,overdue,
INV004620,PO004620,2024-11-22,179843.25,paid,2024-12-30
INV004621,PO004621,2025-10-24,172564.56,paid,2025-11-10
INV004622,PO004622,2025-10-02,4278.37,pending,
INV004623,PO004623,2026-03-04,1022048.8,paid,2026-04-16
INV004624,PO004624,2024-11-05,62.91,pending,
INV004625,PO004625,2025-03-20,385.77,paid,2025-04-25
INV004627,PO004627,2024-10-07,7223.56,paid,2024-11-11
INV004628,PO004628,2026-06-26,153861.12,pending,
INV004629,PO004629,2025-07-30,517086.63,paid,2025-09-03
INV004630,PO004630,2025-08-23,7573.83,pending,
INV004631,PO004631,2025-08-04,45071.3,paid,2025-09-13
INV004632,PO004632,2025-05-13,76349.6,pending,
INV004633,PO004633,2025-07-30,10902.99,pending,
INV004634,PO004634,2025-04-22,13529.54,overdue,
INV004635,PO004635,2024-10-13,4929.0,overdue,
INV004636,PO004636,2026-08-24,480797.67,paid,2026-09-18
INV004637,PO004637,2025-04-19,148473.6,paid,2025-05-19
INV004638,PO004638,2025-07-01,3536.4,pending,
INV004639,PO004639,2025-10-13,107047.2,paid,2025-10-21
INV004641,PO004641,2025-01-12,56935.68,paid,2025-01-21
INV004642,PO004642,2025-03-23,27323.76,paid,2025-04-11
INV004643,PO004643,2025-06-24,187137.84,paid,2025-07-12
INV004645,PO004645,2025-10-11,3887.4,paid,2025-11-06
INV004646,PO004646,2025-07-05,50491.41,paid,2025-07-12
INV004647,PO004647,2025-04-25,23278.0,paid,2025-05-24
INV004648,PO004648,2025-11-21,8458.56,paid,2025-12-26
INV004650,PO004650,2025-11-21,15763.24,pending,
INV004651,PO004651,2024-11-10,10889.84,paid,2024-11-28
INV004652,PO004652,2025-10-10,549233.02,overdue,
INV004653,PO004653,2025-01-01,1061299.08,paid,2025-01-19
INV004654,PO004654,2026-05-06,94381.43,paid,2026-06-15
INV004655,PO004655,2025-12-01,331.76,overdue,
INV004656,PO004656,2025-09-20,108426.42,overdue,
INV004657,PO004657,2025-11-06,216.45,paid,2025-12-06
INV004659,PO004659,2026-02-15,26828.7,paid,2026-02-26
INV004660,PO004660,2026-02-16,152183.22,overdue,
INV004661,PO004661,2025-08-31,205758.0,paid,2025-09-28
INV004662,PO004662,2026-04-06,75875.0,paid,2026-05-07
INV004663,PO004663,2024-11-12,8506.7,paid,2024-12-03
INV004665,PO004665,2024-10-14,6461.07,paid,2024-11-21
INV004666,PO004666,2026-08-05,55270.29,paid,2026-08-28
INV004668,PO004668,2025-09-19,20111.0,paid,2025-09-25
INV004670,PO004670,2026-04-05,863.32,overdue,
INV004671,PO004671,2025-05-31,1421252.77,paid,2025-06-19
INV004672,PO004672,2026-09-11,148498.02,paid,2026-09-21
INV004673,PO004673,2025-09-11,365429.65,paid,2025-09-28
INV004674,PO004674,2025-03-15,958894.02,paid,2025-04-10
INV004675,PO004675,2026-02-12,126013.08,paid,2026-02-28
INV004676,PO004676,2026-06-13,8731.52,paid,2026-07-02
INV004677,PO004677,2025-10-23,231046.41,overdue,
INV004678,PO004678,2025-10-02,909384.36,paid,2025-10-07
INV004679,PO004679,2025-03-25,99377.74,pending,
INV004680,PO004680,2025-04-09,2812.0,overdue,
INV004681,PO004681,2026-08-26,1143597.6,overdue,
INV004682,PO004682,2025-07-13,1009938.42,paid,2025-08-19
INV004683,PO004683,2025-10-26,20117.64,paid,2025-12-05
INV004684,PO004684,2024-09-27,14716.8,paid,2024-11-07
INV004685,PO004685,2025-07-04,16341.93,paid,2025-08-07
INV004686,PO004686,2025-08-11,86296.95,paid,2025-08-20
INV004687,PO004687,2026-04-11,747807.16,paid,2026-05-05
INV004688,PO004688,2024-09-13,4003.3,paid,2024-09-23
INV004689,PO004689,2026-05-10,3252215.56,paid,2026-06-01
INV004690,PO004690,2025-10-25,12024.16,paid,2025-11-10
INV004692,PO004692,2024-12-06,1200.28,paid,2024-12-17
INV004694,PO004694,2025-09-24,59839.36,paid,2025-10-02
INV004695,PO004695,2026-07-01,730091.34,paid,2026-08-02
INV004696,PO004696,2025-07-29,3480.75,overdue,
INV004698,PO004698,2026-02-25,5891.66,paid,2026-04-01
INV004699,PO004699,2025-12-21,14986.8,paid,2026-01-01
INV004700,PO004700,2024-12-19,62482.75,pending,
INV004701,PO004701,2026-05-16,297059.1,pending,
INV004702,PO004702,2025-02-17,385.77,paid,2025-03-13
INV004704,PO004704,2026-08-08,1469.59,paid,2026-09-17
INV004706,PO004706,2025-08-28,1672446.06,pending,
INV004707,PO004707,2024-11-23,60481.68,paid,2024-12-04
INV004708,PO004708,2026-08-19,25771.93,paid,2026-09-01
INV004709,PO004709,2024-10-24,504382.69,paid,2024-11-01
INV004710,PO004710,2025-09-16,4279.15,paid,2025-09-28
INV004711,PO004711,2025-09-03,820275.51,paid,2025-10-14
INV004712,PO004712,2026-01-26,1174.88,paid,2026-01-31
INV004713,PO004713,2025-01-15,7598.88,paid,2025-02-21
INV004714,PO004714,2024-12-09,338957.74,paid,2024-12-22
INV004715,PO004715,2025-12-07,172900.68,paid,2026-01-02
INV004716,PO004716,2024-09-18,160000.94,paid,2024-10-13
INV004718,PO004718,2025-11-30,4791.98,paid,2026-01-10
INV004719,PO004719,2025-02-11,5393.01,paid,2025-03-18
INV004720,PO004720,2025-08-19,203961.2,paid,2025-09-10
INV004722,PO004722,2024-11-06,792407.76,overdue,
INV004723,PO004723,2026-01-28,253.76,paid,2026-02-28
INV004724,PO004724,2026-02-16,528313.72,paid,2026-02-25
INV004725,PO004725,2025-12-29,317699.48,paid,2026-02-05
INV004726,PO004726,2025-08-19,6668.2,paid,2025-08-26
INV004728,PO004728,2025-10-13,115325.99,pending,
INV004729,PO004729,2026-03-26,38420.91,paid,2026-04-06
INV004731,PO004731,2025-03-02,3797.55,paid,2025-04-13
INV004732,PO004732,2025-05-15,18938.01,pending,
INV004733,PO004733,2025-08-07,33514.8,paid,2025-08-29
INV004734,PO004734,2025-05-22,101253.55,paid,2025-06-14
INV004735,PO004735,2025-07-16,47751.6,paid,2025-08-13
INV004736,PO004736,2025-07-06,284858.16,pending,
INV004737,PO004737,2025-03-11,31584.0,paid,2025-04-17
INV004738,PO004738,2025-03-06,3599.64,overdue,
INV004739,PO004739,2025-06-03,30724.68,paid,2025-06-12
INV004740,PO004740,2025-01-06,1444982.68,paid,2025-02-18
INV004741,PO004741,2025-11-11,203.28,paid,2025-12-02
INV004742,PO004742,2024-09-18,29049.68,paid,2024-09-28
INV004743,PO004743,2026-03-09,146015.76,paid,2026-03-22
INV004744,PO004744,2025-05-19,47691.02,paid,2025-07-02
INV004745,PO004745,2025-09-07,861300.4,paid,2025-10-14
INV004746,PO004746,2025-05-10,74745.74,paid,2025-06-20
INV004747,PO004747,2025-11-05,26339.52,paid,2025-11-15
INV004748,PO004748,2025-01-05,306.22,paid,2025-02-06
INV004749,PO004749,2024-10-27,732.55,overdue,
INV004750,PO004750,2024-12-15,1126368.08,paid,2025-01-03
INV004751,PO004751,2026-09-02,5672.16,paid,2026-10-04
INV004752,PO004752,2025-01-13,584526.78,paid,2025-02-04
INV004753,PO004753,2025-08-14,1432.64,pending,
INV004754,PO004754,2025-06-10,94090.24,paid,2025-07-12
INV004755,PO004755,2026-03-18,10637.35,overdue,
INV004756,PO004756,2024-11-26,64148.88,paid,2025-01-09
INV004757,PO004757,2026-08-19,501694.0,paid,2026-09-15
INV004758,PO004758,2024-10-04,88916.5,paid,2024-10-28
INV004759,PO004759,2025-06-03,143584.35,paid,2025-07-03
INV004761,PO004761,2026-09-13,78363.32,paid,2026-09-22
INV004763,PO004763,2026-01-27,19198.56,pending,
INV004764,PO004764,2026-04-27,850610.7,paid,2026-06-02
