shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity
SHP007158,DC0004,CUST0019,PRD0031,road,2026-01-07,2026-01-08,1,1,2047.77,89
SHP007159,DC0003,CUST0018,PRD0037,air,2025-03-01,2025-03-05,4,4,52365.64,117
SHP007160,DC0002,CUST0013,PRD0102,air,2025-10-11,2025-10-12,2,1,44857.21,288
SHP007161,DC0002,CUST0016,PRD0103,ocean,2026-03-28,2026-04-22,26,25,15789.42,250
SHP007162,DC0001,CUST0023,PRD0027,ocean,2025-04-13,2025-05-02,20,19,4702.65,103
SHP007163,DC0003,CUST0016,PRD0044,ocean,2025-06-26,2025-07-23,26,27,50447.8,796
SHP007164,DC0003,CUST0010,PRD0017,ocean,2024-11-03,2024-12-01,31,28,15956.97,207
SHP007165,DC0006,CUST0005,PRD0094,ocean,2025-12-09,2025-12-20,14,11,2598.08,85
SHP007166,DC0001,CUST0009,PRD0051,ocean,2025-01-29,2025-02-15,21,17,41451.69,830
SHP007167,DC0006,CUST0007,PRD0087,ocean,2026-08-07,2026-08-22,19,15,6484.86,148
SHP007168,DC0006,CUST0024,PRD0052,air,2025-06-02,2025-06-05,4,3,150269.53,422
SHP007169,DC0004,CUST0020,PRD0104,road,2026-08-20,2026-08-21,1,1,1220.08,219
SHP007170,DC0005,CUST0016,PRD0032,ocean,2026-03-25,2026-04-07,14,13,2873.21,92
SHP007171,DC0004,CUST0027,PRD0060,rail,2025-09-29,2025-10-02,3,3,9769.67,920
SHP007172,DC0003,CUST0015,PRD0109,ocean,2025-07-08,2025-07-31,25,23,32832.26,536
SHP007173,DC0002,CUST0013,PRD0128,ocean,2026-06-27,2026-07-08,11,11,19064.31,918
SHP007174,DC0006,CUST0022,PRD0072,ocean,2025-07-28,2025-08-21,27,24,6714.95,104
SHP007175,DC0005,CUST0024,PRD0149,ocean,2024-09-04,2024-09-20,20,16,16738.71,351
SHP007176,DC0001,CUST0027,PRD0070,ocean,2025-08-07,2025-08-26,17,19,8013.11,204
SHP007177,DC0004,CUST0003,PRD0103,ocean,2026-04-29,2026-05-21,21,22,11107.57,229
SHP007178,DC0002,CUST0017,PRD0092,ocean,2025-04-01,2025-05-07,36,36,11792.57,130
SHP007179,DC0002,CUST0028,PRD0122,ocean,2026-08-10,2026-08-24,13,14,5440.17,209
SHP007180,DC0001,CUST0026,PRD0104,ocean,2024-09-04,2024-09-22,19,18,11616.74,259
SHP007181,DC0002,CUST0005,PRD0125,ocean,2026-07-13,2026-08-08,27,26,17898.45,275
SHP007182,DC0001,CUST0004,PRD0131,ocean,2025-08-20,2025-09-07,21,18,12029.82,246
SHP007183,DC0001,CUST0030,PRD0072,ocean,2025-11-12,2025-12-02,20,20,21887.82,486
SHP007184,DC0002,CUST0015,PRD0038,ocean,2026-05-06,2026-05-30,25,24,8396.0,138
SHP007185,DC0001,CUST0026,PRD0117,ocean,2025-06-06,2025-06-24,19,18,3543.33,79
SHP007186,DC0006,CUST0006,PRD0028,rail,2025-05-17,2025-05-25,9,8,12784.81,240
SHP007187,DC0004,CUST0002,PRD0032,ocean,2025-12-06,2025-12-22,18,16,4708.84,118
SHP007188,DC0006,CUST0022,PRD0065,ocean,2025-11-02,2025-11-29,27,27,4971.64,77
SHP007189,DC0004,CUST0023,PRD0126,air,2025-09-09,2025-09-15,6,6,89261.01,140
SHP007190,DC0001,CUST0020,PRD0128,air,2024-10-07,2024-10-09,3,2,42737.53,140
SHP007191,DC0006,CUST0018,PRD0060,air,2026-02-22,2026-02-23,2,1,26157.16,145
SHP007192,DC0006,CUST0028,PRD0035,air,2025-10-17,2025-10-21,5,4,68933.26,149
SHP007193,DC0002,CUST0013,PRD0008,rail,2025-04-10,2025-04-15,6,5,7164.69,207
SHP007194,DC0004,CUST0027,PRD0026,road,2025-06-17,2025-06-18,1,1,7320.88,383
SHP007195,DC0005,CUST0019,PRD0014,ocean,2024-12-02,2024-12-12,12,10,6258.41,269
SHP007196,DC0005,CUST0024,PRD0018,ocean,2024-12-14,2025-01-04,20,21,5770.32,121
SHP007197,DC0003,CUST0015,PRD0128,air,2025-10-13,2025-10-17,5,4,49156.52,107
SHP007198,DC0002,CUST0007,PRD0007,air,2025-03-25,2025-03-27,3,2,60203.67,292
SHP007199,DC0004,CUST0009,PRD0046,air,2025-07-14,2025-07-17,4,3,47062.48,116
SHP007200,DC0004,CUST0005,PRD0098,road,2025-11-21,2025-11-22,1,1,2910.45,172
SHP007201,DC0003,CUST0002,PRD0084,rail,2026-07-31,2026-08-07,6,7,18813.52,528
SHP007202,DC0001,CUST0002,PRD0040,road,2025-04-23,2025-04-24,1,1,3166.85,432
SHP007203,DC0001,CUST0013,PRD0078,road,2026-01-12,2026-01-13,1,1,1562.1,270
SHP007204,DC0004,CUST0026,PRD0025,road,2025-05-10,2025-05-11,1,1,7824.48,440
SHP007205,DC0002,CUST0028,PRD0020,ocean,2025-03-12,2025-03-27,13,15,4477.08,172
SHP007206,DC0005,CUST0007,PRD0134,air,2026-03-04,2026-03-08,4,4,448121.37,1357
SHP007207,DC0004,CUST0021,PRD0127,ocean,2025-07-29,2025-08-05,7,7,1056.07,102
SHP007208,DC0004,CUST0025,PRD0120,road,2025-03-01,2025-03-02,1,1,1313.24,211
SHP007209,DC0006,CUST0016,PRD0052,ocean,2026-08-18,2026-09-02,14,15,1159.67,37
SHP007210,DC0003,CUST0004,PRD0076,ocean,2025-05-10,2025-06-01,23,22,7876.2,141
SHP007211,DC0004,CUST0008,PRD0128,ocean,2025-08-03,2025-08-10,7,7,1173.33,119
SHP007212,DC0003,CUST0013,PRD0126,ocean,2025-11-13,2025-11-22,11,9,5062.47,238
SHP007213,DC0005,CUST0030,PRD0130,rail,2024-09-15,2024-09-22,9,7,9274.51,166
SHP007214,DC0002,CUST0018,PRD0067,ocean,2026-01-19,2026-02-12,25,24,5983.32,101
SHP007215,DC0005,CUST0003,PRD0139,air,2025-12-17,2025-12-23,5,6,72867.17,129
SHP007216,DC0005,CUST0008,PRD0088,ocean,2024-09-05,2024-09-19,15,14,3202.82,97
SHP007217,DC0001,CUST0006,PRD0139,ocean,2025-08-15,2025-09-03,20,19,22120.86,480
SHP007218,DC0003,CUST0030,PRD0140,air,2026-06-20,2026-06-25,5,5,133785.05,270
SHP007219,DC0002,CUST0013,PRD0005,air,2026-01-05,2026-01-07,2,2,11993.07,77
SHP007220,DC0005,CUST0013,PRD0009,air,2025-06-30,2025-07-02,2,2,47817.17,404
SHP007221,DC0004,CUST0012,PRD0111,air,2026-06-15,2026-06-18,4,3,118508.14,287
SHP007222,DC0004,CUST0023,PRD0031,ocean,2026-01-27,2026-03-02,34,34,25163.1,296
SHP007223,DC0002,CUST0015,PRD0099,ocean,2026-03-11,2026-04-05,25,25,4319.68,71
SHP007224,DC0001,CUST0028,PRD0116,air,2025-09-29,2025-10-03,4,4,148004.42,416
SHP007225,DC0004,CUST0013,PRD0081,ocean,2026-03-29,2026-04-15,18,17,46918.08,1147
SHP007226,DC0005,CUST0017,PRD0097,ocean,2025-12-19,2026-01-18,30,30,12409.2,166
SHP007227,DC0002,CUST0005,PRD0114,air,2024-10-30,2024-11-04,5,5,207947.41,426
SHP007228,DC0005,CUST0022,PRD0118,ocean,2024-09-26,2024-10-22,27,26,18073.86,280
SHP007229,DC0005,CUST0027,PRD0010,rail,2026-05-01,2026-05-08,7,7,16680.67,393
SHP007230,DC0005,CUST0006,PRD0009,air,2026-01-04,2026-01-07,3,3,45525.85,191
SHP007231,DC0003,CUST0020,PRD0046,air,2026-01-05,2026-01-09,5,4,167861.84,362
SHP007232,DC0003,CUST0024,PRD0143,ocean,2025-05-18,2025-05-31,14,13,7266.84,243
SHP007233,DC0005,CUST0030,PRD0078,rail,2026-04-17,2026-04-24,9,7,11118.24,199
SHP007234,DC0002,CUST0005,PRD0043,ocean,2026-04-27,2026-05-22,27,25,10023.13,154
SHP007235,DC0003,CUST0028,PRD0126,rail,2025-05-21,2025-05-27,7,6,11617.16,272
SHP007236,DC0002,CUST0027,PRD0111,ocean,2025-01-10,2025-02-03,25,24,18874.06,311
SHP007237,DC0001,CUST0010,PRD0035,ocean,2026-03-15,2026-04-11,27,27,10284.53,154
SHP007238,DC0004,CUST0017,PRD0080,ocean,2026-01-23,2026-02-14,20,22,10780.18,226
SHP007239,DC0004,CUST0010,PRD0100,air,2024-09-10,2024-09-12,3,2,33527.8,114
SHP007240,DC0003,CUST0020,PRD0125,ocean,2025-08-05,2025-08-29,26,24,8965.0,145
SHP007241,DC0006,CUST0014,PRD0029,ocean,2026-07-15,2026-08-05,21,21,5335.43,110
SHP007242,DC0002,CUST0008,PRD0146,ocean,2025-07-23,2025-08-21,28,29,9517.95,139
SHP007243,DC0003,CUST0018,PRD0126,ocean,2025-02-11,2025-03-10,25,27,22020.42,369
SHP007244,DC0004,CUST0003,PRD0142,ocean,2024-09-18,2024-10-10,21,22,12999.26,268
SHP007245,DC0004,CUST0020,PRD0139,road,2025-03-27,2025-03-28,1,1,523.69,94
SHP007246,DC0005,CUST0018,PRD0147,ocean,2026-07-04,2026-07-18,12,14,8336.05,349
SHP007247,DC0001,CUST0017,PRD0121,ocean,2025-05-21,2025-06-23,32,33,2652.16,33
SHP007248,DC0003,CUST0016,PRD0122,air,2024-11-08,2024-11-13,5,5,72249.37,152
SHP007249,DC0004,CUST0006,PRD0144,ocean,2025-11-23,2025-11-29,7,6,2909.78,288
SHP007250,DC0001,CUST0010,PRD0041,ocean,2025-04-12,2025-05-08,27,26,4808.35,72
SHP007251,DC0006,CUST0013,PRD0130,ocean,2026-02-07,2026-02-14,9,7,3765.9,242
SHP007252,DC0004,CUST0004,PRD0015,air,2025-02-21,2025-02-25,4,4,64393.82,160
SHP007253,DC0001,CUST0002,PRD0101,rail,2025-08-28,2025-08-30,2,2,761.57,187
SHP007254,DC0006,CUST0027,PRD0068,air,2025-05-25,2025-05-27,2,2,22876.22,119
SHP007255,DC0005,CUST0006,PRD0127,ocean,2025-03-26,2025-04-09,15,14,2383.55,75
SHP007256,DC0002,CUST0028,PRD0097,ocean,2026-06-22,2026-07-04,13,12,12858.59,494
SHP007257,DC0002,CUST0028,PRD0091,air,2026-01-30,2026-02-02,3,3,15617.72,80
SHP007258,DC0004,CUST0014,PRD0073,ocean,2025-02-02,2025-02-24,24,22,12378.71,221
SHP007259,DC0006,CUST0028,PRD0083,air,2025-01-24,2025-01-29,5,5,264629.71,572
SHP007260,DC0006,CUST0012,PRD0016,ocean,2026-04-23,2026-05-24,29,31,13783.68,194
SHP007261,DC0001,CUST0016,PRD0008,ocean,2025-06-18,2025-07-07,19,19,12466.14,294
SHP007262,DC0006,CUST0028,PRD0012,ocean,2026-05-28,2026-06-23,26,26,37134.52,602
SHP007263,DC0006,CUST0016,PRD0033,ocean,2025-10-22,2025-11-03,14,12,3698.41,118
SHP007264,DC0004,CUST0003,PRD0094,air,2025-08-28,2025-08-31,4,3,230639.8,634
SHP007265,DC0003,CUST0024,PRD0090,rail,2025-10-09,2025-10-17,8,8,3139.99,63
SHP007266,DC0006,CUST0018,PRD0150,rail,2025-12-27,2026-01-01,7,5,2284.99,57
SHP007267,DC0003,CUST0007,PRD0007,rail,2025-10-19,2025-10-25,8,6,4238.37,95
SHP007268,DC0001,CUST0007,PRD0088,air,2026-01-12,2026-01-16,3,4,22577.56,97
SHP007269,DC0005,CUST0021,PRD0098,ocean,2025-10-19,2025-10-31,15,12,9174.01,286
SHP007270,DC0005,CUST0025,PRD0025,rail,2024-10-21,2024-10-28,8,7,13579.14,285
SHP007271,DC0003,CUST0023,PRD0110,air,2024-12-06,2024-12-07,2,1,43566.02,243
SHP007272,DC0001,CUST0020,PRD0089,ocean,2024-10-21,2024-11-09,18,19,1302.48,32
SHP007273,DC0006,CUST0014,PRD0092,ocean,2025-03-11,2025-03-30,21,19,2085.67,43
SHP007274,DC0002,CUST0025,PRD0106,air,2025-10-22,2025-10-27,5,5,93995.0,207
SHP007275,DC0006,CUST0002,PRD0090,rail,2025-02-16,2025-02-21,5,5,4664.66,164
SHP007276,DC0005,CUST0029,PRD0015,air,2025-09-18,2025-09-21,3,3,25345.8,97
SHP007277,DC0003,CUST0003,PRD0063,air,2026-03-25,2026-03-31,6,6,65547.0,98
SHP007278,DC0002,CUST0003,PRD0064,ocean,2025-01-21,2025-02-27,36,37,2516.0,28
SHP007279,DC0005,CUST0025,PRD0061,rail,2026-01-09,2026-01-15,8,6,16152.03,339
SHP007280,DC0005,CUST0015,PRD0080,ocean,2026-08-25,2026-09-05,12,11,5756.62,224
SHP007281,DC0001,CUST0005,PRD0022,ocean,2026-01-20,2026-02-09,19,20,5728.33,131
SHP007282,DC0005,CUST0016,PRD0017,ocean,2025-09-25,2025-10-09,14,14,5715.19,183
SHP007283,DC0003,CUST0007,PRD0079,rail,2025-03-06,2025-03-14,8,8,4550.67,102
SHP007284,DC0001,CUST0009,PRD0030,ocean,2025-10-15,2025-11-06,21,22,2696.86,54
SHP007285,DC0001,CUST0022,PRD0087,ocean,2025-07-30,2025-08-26,28,27,12480.53,184
SHP007286,DC0003,CUST0015,PRD0044,air,2026-07-16,2026-07-20,5,4,225109.28,490
SHP007287,DC0003,CUST0006,PRD0006,ocean,2025-12-13,2026-01-11,28,29,9238.16,136
SHP007288,DC0001,CUST0017,PRD0138,air,2026-07-20,2026-07-26,6,6,110305.92,183
SHP007289,DC0002,CUST0029,PRD0084,ocean,2024-10-11,2024-11-07,27,27,5907.18,90
SHP007290,DC0001,CUST0030,PRD0010,ocean,2026-07-17,2026-08-04,20,18,5899.8,131
SHP007291,DC0003,CUST0028,PRD0118,ocean,2025-07-15,2025-07-25,12,10,3177.63,124
SHP007292,DC0004,CUST0012,PRD0109,ocean,2026-08-27,2026-09-17,23,21,5615.72,102
SHP007293,DC0006,CUST0001,PRD0146,ocean,2025-03-21,2025-04-08,18,18,6175.97,148
SHP007294,DC0002,CUST0003,PRD0132,ocean,2026-01-10,2026-02-15,36,36,28215.12,314
SHP007295,DC0001,CUST0020,PRD0108,ocean,2025-08-08,2025-08-25,18,17,1668.8,41
SHP007296,DC0001,CUST0008,PRD0069,ocean,2025-05-24,2025-06-12,20,19,3859.42,82
SHP007297,DC0004,CUST0011,PRD0006,road,2026-03-09,2026-03-10,1,1,4572.02,560
SHP007298,DC0003,CUST0030,PRD0121,ocean,2026-06-07,2026-07-04,27,27,16913.07,256
SHP007299,DC0003,CUST0006,PRD0006,ocean,2025-02-14,2025-03-13,28,27,18476.31,272
SHP007300,DC0005,CUST0015,PRD0082,ocean,2025-03-24,2025-04-07,12,14,5936.52,231
SHP007301,DC0005,CUST0017,PRD0097,air,2025-07-05,2025-07-10,5,5,195669.22,349
SHP007302,DC0003,CUST0026,PRD0147,ocean,2025-07-26,2025-08-19,27,24,10308.31,155
SHP007303,DC0005,CUST0021,PRD0100,ocean,2024-09-07,2024-09-20,15,13,70729.71,2205
SHP007304,DC0004,CUST0015,PRD0083,rail,2025-01-23,2025-01-24,3,1,1492.66,148
SHP007305,DC0002,CUST0025,PRD0147,ocean,2024-11-02,2024-11-26,25,24,12108.86,200
SHP007306,DC0004,CUST0019,PRD0026,road,2025-10-24,2025-10-25,1,1,5222.97,227
SHP007307,DC0002,CUST0024,PRD0126,air,2024-09-22,2024-09-24,3,2,76146.15,331
SHP007308,DC0001,CUST0005,PRD0026,ocean,2026-02-21,2026-03-12,19,19,22257.4,509
SHP007309,DC0001,CUST0017,PRD0053,ocean,2026-08-15,2026-09-15,32,31,4822.12,60
SHP007310,DC0001,CUST0023,PRD0087,air,2025-07-08,2025-07-12,4,4,109233.98,319
SHP007311,DC0003,CUST0012,PRD0128,ocean,2024-10-28,2024-12-06,40,39,12634.06,125
SHP007312,DC0004,CUST0005,PRD0129,road,2025-03-04,2025-03-05,1,1,1252.17,74
SHP007313,DC0001,CUST0003,PRD0087,ocean,2025-01-01,2025-02-01,32,31,20486.39,255
SHP007314,DC0001,CUST0005,PRD0043,air,2025-04-17,2025-04-20,4,3,92156.14,281
SHP007315,DC0001,CUST0027,PRD0077,ocean,2025-12-02,2025-12-17,17,15,5813.43,148
SHP007316,DC0006,CUST0028,PRD0094,ocean,2024-11-13,2024-12-07,26,24,13077.27,212
SHP007317,DC0001,CUST0003,PRD0112,ocean,2025-08-18,2025-09-19,32,32,17754.87,221
SHP007318,DC0001,CUST0022,PRD0052,air,2026-04-13,2026-04-18,5,5,65624.51,129
SHP007319,DC0003,CUST0010,PRD0128,air,2025-11-08,2025-11-12,5,4,119099.12,206
SHP007320,DC0005,CUST0028,PRD0020,air,2025-12-02,2025-12-05,5,3,124375.69,268
SHP007321,DC0006,CUST0003,PRD0138,air,2025-05-04,2025-05-08,5,4,67269.82,119
SHP007322,DC0001,CUST0001,PRD0055,air,2025-03-04,2025-03-06,4,2,91261.47,248
SHP007323,DC0005,CUST0005,PRD0074,air,2024-11-21,2024-11-23,3,2,104908.62,460
SHP007324,DC0003,CUST0027,PRD0068,ocean,2025-02-24,2025-03-19,25,23,22915.7,375
SHP007325,DC0002,CUST0003,PRD0013,ocean,2025-05-09,2025-06-15,36,37,30371.69,338
SHP007326,DC0003,CUST0018,PRD0077,air,2024-10-13,2024-10-16,4,3,71163.56,159
SHP007327,DC0004,CUST0030,PRD0147,road,2025-05-04,2025-05-05,1,1,5251.88,315
SHP007328,DC0005,CUST0027,PRD0103,air,2026-04-03,2026-04-05,2,2,14325.0,75
SHP007329,DC0004,CUST0020,PRD0058,rail,2026-07-21,2026-07-22,1,1,507.59,164
SHP007330,DC0002,CUST0013,PRD0024,rail,2026-03-21,2026-03-26,6,5,12218.05,353
SHP007331,DC0002,CUST0030,PRD0149,ocean,2025-11-27,2025-12-23,27,26,30419.96,462
SHP007332,DC0003,CUST0015,PRD0025,air,2026-03-12,2026-03-18,5,6,73045.66,159
SHP007333,DC0002,CUST0005,PRD0087,ocean,2025-12-02,2025-12-29,27,27,7745.15,119
SHP007334,DC0005,CUST0001,PRD0070,ocean,2025-10-29,2025-11-12,18,14,10317.94,248
SHP007335,DC0005,CUST0003,PRD0018,ocean,2024-11-05,2024-12-07,31,32,19807.82,263
SHP007336,DC0006,CUST0030,PRD0146,ocean,2024-10-18,2024-11-04,15,17,3330.75,99
SHP007337,DC0002,CUST0002,PRD0136,air,2024-09-28,2024-09-30,2,2,12782.5,81
SHP007338,DC0001,CUST0022,PRD0122,ocean,2025-04-19,2025-05-17,28,28,25164.54,371
SHP007339,DC0006,CUST0014,PRD0110,air,2026-05-12,2026-05-16,4,4,32376.33,89
SHP007340,DC0004,CUST0023,PRD0054,ocean,2024-10-21,2024-11-25,34,35,13006.6,153
SHP007341,DC0002,CUST0030,PRD0089,ocean,2024-12-05,2025-01-02,27,28,2765.45,42
SHP007342,DC0001,CUST0007,PRD0020,ocean,2026-07-03,2026-07-19,14,16,5803.44,187
SHP007343,DC0006,CUST0029,PRD0078,rail,2025-07-21,2025-07-31,10,10,7163.16,123
SHP007344,DC0002,CUST0006,PRD0130,ocean,2025-04-10,2025-05-09,28,29,18827.07,279
SHP007345,DC0002,CUST0024,PRD0077,ocean,2025-12-02,2025-12-16,14,14,8097.72,264
SHP007346,DC0003,CUST0026,PRD0111,ocean,2024-10-21,2024-11-17,27,27,10308.31,155
SHP007347,DC0003,CUST0017,PRD0139,ocean,2026-01-08,2026-02-11,36,34,13869.09,154
SHP007348,DC0005,CUST0004,PRD0081,ocean,2025-10-15,2025-11-01,18,17,4596.02,114
SHP007349,DC0005,CUST0019,PRD0052,rail,2025-04-06,2025-04-14,7,8,2287.77,59
SHP007350,DC0006,CUST0015,PRD0107,air,2025-06-07,2025-06-09,3,2,80690.62,416
SHP007351,DC0005,CUST0005,PRD0103,ocean,2024-11-12,2024-11-25,14,13,7693.3,253
SHP007352,DC0005,CUST0013,PRD0065,rail,2026-03-03,2026-03-06,5,3,6812.24,259
SHP007353,DC0005,CUST0030,PRD0132,rail,2025-02-20,2025-02-26,9,6,8659.93,155
SHP007354,DC0003,CUST0011,PRD0117,ocean,2025-11-13,2025-12-07,26,24,9896.22,155
SHP007355,DC0002,CUST0013,PRD0141,air,2025-12-26,2025-12-27,2,1,58875.08,378
SHP007356,DC0002,CUST0014,PRD0047,air,2024-09-11,2024-09-13,3,2,88439.39,388
SHP007357,DC0005,CUST0012,PRD0005,ocean,2025-06-09,2025-07-06,29,27,13951.65,197
SHP007358,DC0005,CUST0010,PRD0133,ocean,2026-04-04,2026-04-28,26,24,37293.1,587
SHP007359,DC0005,CUST0015,PRD0048,rail,2026-06-04,2026-06-12,7,8,9294.55,217
SHP007360,DC0004,CUST0015,PRD0148,road,2025-11-27,2025-11-28,1,1,9004.38,496
SHP007361,DC0004,CUST0003,PRD0128,ocean,2025-05-08,2025-05-30,21,22,5966.08,123
SHP007362,DC0004,CUST0030,PRD0055,road,2026-07-16,2026-07-17,1,1,1300.47,78
SHP007363,DC0003,CUST0004,PRD0120,ocean,2026-03-26,2026-04-18,23,23,7541.05,135
SHP007364,DC0006,CUST0011,PRD0069,air,2025-07-30,2025-08-01,3,2,83785.58,370
SHP007365,DC0003,CUST0018,PRD0137,ocean,2025-04-30,2025-05-22,25,22,14680.28,246
SHP007366,DC0002,CUST0001,PRD0112,air,2025-01-21,2025-01-25,4,4,155712.93,388
SHP007367,DC0005,CUST0015,PRD0145,ocean,2024-11-17,2024-12-01,12,14,3597.89,140
SHP007368,DC0002,CUST0007,PRD0016,rail,2025-11-10,2025-11-19,8,9,3848.64,84
SHP007369,DC0001,CUST0020,PRD0134,ocean,2024-10-23,2024-11-09,18,17,7122.92,175
SHP007370,DC0003,CUST0020,PRD0052,air,2026-03-31,2026-04-05,5,5,114071.86,246
SHP007371,DC0003,CUST0029,PRD0094,ocean,2025-01-22,2025-02-16,27,25,15920.08,242
SHP007372,DC0005,CUST0010,PRD0119,air,2025-10-25,2025-10-29,5,4,135322.48,284
SHP007373,DC0003,CUST0014,PRD0038,ocean,2025-12-10,2025-12-25,14,15,17967.13,607
SHP007374,DC0003,CUST0014,PRD0062,ocean,2025-03-09,2025-03-23,14,14,4232.78,143
SHP007375,DC0003,CUST0006,PRD0039,air,2025-07-06,2025-07-11,5,5,148761.47,292
SHP007376,DC0005,CUST0018,PRD0077,ocean,2026-02-12,2026-02-23,12,11,3487.29,146
SHP007377,DC0005,CUST0015,PRD0112,rail,2025-07-23,2025-07-29,7,6,3512.23,82
SHP007378,DC0005,CUST0001,PRD0106,ocean,2025-02-27,2025-03-16,18,17,4368.48,105
SHP007379,DC0002,CUST0030,PRD0082,ocean,2026-04-05,2026-05-04,27,29,25218.28,383
SHP007380,DC0005,CUST0006,PRD0017,ocean,2024-10-17,2024-10-30,15,13,17511.17,551
SHP007381,DC0003,CUST0012,PRD0053,air,2025-04-18,2025-04-25,7,7,134931.74,178
SHP007382,DC0001,CUST0019,PRD0106,ocean,2025-07-17,2025-08-06,17,20,4248.49,114
SHP007383,DC0002,CUST0023,PRD0069,air,2026-08-01,2026-08-02,2,1,32944.73,181
SHP007384,DC0003,CUST0006,PRD0074,ocean,2026-03-05,2026-03-28,28,23,7947.53,117
SHP007385,DC0004,CUST0005,PRD0042,rail,2025-04-17,2025-04-18,2,1,2745.0,292
SHP007386,DC0005,CUST0010,PRD0066,ocean,2026-06-08,2026-07-01,26,23,7369.67,116
SHP007387,DC0002,CUST0022,PRD0061,ocean,2026-03-21,2026-04-21,32,31,20952.2,267
SHP007388,DC0002,CUST0023,PRD0104,rail,2024-12-20,2024-12-26,7,6,3923.44,97
SHP007389,DC0002,CUST0024,PRD0062,air,2025-04-16,2025-04-18,3,2,28986.15,126
SHP007390,DC0006,CUST0028,PRD0030,ocean,2025-05-10,2025-06-03,26,24,7463.91,121
SHP007391,DC0005,CUST0016,PRD0039,ocean,2025-05-29,2025-06-11,14,13,9650.23,309
SHP007392,DC0004,CUST0025,PRD0050,road,2024-09-09,2024-09-10,1,1,2788.29,448
SHP007393,DC0002,CUST0021,PRD0008,ocean,2025-11-03,2025-11-30,28,27,15185.78,224
SHP007394,DC0006,CUST0022,PRD0063,air,2026-01-09,2026-01-13,5,4,45519.6,94
SHP007395,DC0004,CUST0017,PRD0080,ocean,2024-10-15,2024-11-04,20,20,6200.99,130
SHP007396,DC0002,CUST0027,PRD0119,ocean,2025-09-07,2025-10-01,25,24,4005.43,66
SHP007397,DC0005,CUST0006,PRD0125,rail,2026-05-03,2026-05-12,9,9,7150.66,135
SHP007398,DC0001,CUST0007,PRD0144,ocean,2026-05-20,2026-06-04,14,15,1427.58,46
SHP007399,DC0003,CUST0019,PRD0112,air,2025-07-07,2025-07-11,4,4,62064.73,140
SHP007400,DC0004,CUST0005,PRD0109,road,2025-01-23,2025-01-24,1,1,1066.04,63
SHP007401,DC0005,CUST0029,PRD0010,ocean,2025-01-27,2025-02-10,16,14,2717.49,78
SHP007402,DC0001,CUST0022,PRD0052,ocean,2026-06-25,2026-07-21,28,26,10242.17,151
SHP007403,DC0002,CUST0028,PRD0041,rail,2026-03-28,2026-04-06,8,9,4511.79,104
SHP007404,DC0004,CUST0025,PRD0070,road,2025-05-09,2025-05-10,1,1,1089.18,175
SHP007405,DC0003,CUST0014,PRD0035,ocean,2026-01-01,2026-01-14,14,13,5949.58,201
SHP007406,DC0006,CUST0013,PRD0008,air,2026-01-21,2026-01-22,2,1,71427.69,612
SHP007407,DC0006,CUST0015,PRD0067,ocean,2026-08-17,2026-08-26,12,9,4137.98,160
SHP007408,DC0005,CUST0011,PRD0072,ocean,2025-11-13,2025-11-24,14,11,3035.85,101
SHP007409,DC0002,CUST0028,PRD0141,ocean,2025-05-02,2025-05-13,13,11,2316.63,89
SHP007410,DC0003,CUST0028,PRD0046,ocean,2025-10-28,2025-11-10,12,13,2280.72,89
SHP007411,DC0005,CUST0025,PRD0011,rail,2026-08-04,2026-08-11,8,7,16533.2,347
SHP007412,DC0002,CUST0012,PRD0125,ocean,2025-11-25,2026-01-05,40,41,47083.06,470
SHP007413,DC0001,CUST0012,PRD0006,air,2025-07-04,2025-07-09,6,5,91259.82,141
SHP007414,DC0005,CUST0012,PRD0015,ocean,2024-12-30,2025-01-28,29,29,41288.39,583
SHP007415,DC0003,CUST0009,PRD0022,ocean,2025-07-30,2025-08-21,24,22,23055.66,406
SHP007416,DC0004,CUST0022,PRD0081,ocean,2026-03-30,2026-04-17,18,18,3645.34,91
SHP007417,DC0001,CUST0016,PRD0077,ocean,2024-10-04,2024-10-25,19,21,9837.22,232
SHP007418,DC0004,CUST0011,PRD0017,road,2025-02-10,2025-02-11,1,1,514.35,63
SHP007419,DC0004,CUST0005,PRD0105,road,2024-09-06,2024-09-07,1,1,1370.62,81
SHP007420,DC0003,CUST0027,PRD0094,ocean,2025-02-12,2025-03-09,25,25,36909.56,604
SHP007421,DC0005,CUST0013,PRD0024,air,2025-02-18,2025-02-19,2,1,36454.67,308
SHP007422,DC0003,CUST0018,PRD0102,ocean,2025-11-30,2025-12-27,25,27,2804.77,47
SHP007423,DC0006,CUST0028,PRD0036,ocean,2025-02-24,2025-03-21,26,25,10239.75,166
SHP007424,DC0004,CUST0012,PRD0061,ocean,2026-02-19,2026-03-15,23,24,20095.46,365
SHP007425,DC0006,CUST0005,PRD0029,ocean,2026-07-27,2026-08-13,14,17,14213.01,465
SHP007426,DC0006,CUST0020,PRD0147,ocean,2025-05-02,2025-05-13,14,11,9487.39,322
SHP007427,DC0005,CUST0017,PRD0129,ocean,2026-02-23,2026-03-26,30,31,4784.27,64
SHP007428,DC0001,CUST0002,PRD0031,road,2025-01-31,2025-02-01,1,1,5388.04,735
