po_id,supplier_node_id,product_id,order_date,quantity,unit_price,currency,total_value,status,supplier_name,supplier_country,esg_score,product_name,category,invoice_date,payment_status,payment_date,order_month,country_risk_index,currency_volatility,sanctions_flag
PO003990,SUP0038,PRD0133,2025-08-21,174,2.5,USD,435.0,fulfilled,Rose-Obrien,South Africa,61.5,PACK-Apply-133,Packaging,2025-09-01,paid,2025-10-14,2025-08,58.1,0.195,False
PO003991,SUP0002,PRD0072,2025-07-21,435,3.39,USD,1474.65,fulfilled,Rhodes PLC,Germany,87.8,TEXT-Family-72,Textiles,2025-07-24,paid,2025-08-22,2025-07,12.5,0.035,False
PO003992,SUP0027,PRD0079,2024-10-28,63,3039.71,USD,191501.73,fulfilled,"Valencia, Smith and Le",Vietnam,70.4,FOOD-System-79,Food & Beverage,2024-11-11,paid,2024-12-21,2024-10,42.1,0.146,False
PO003993,SUP0015,PRD0143,2025-08-13,1090,92.46,USD,100781.4,fulfilled,"Zuniga, Wong and Lynch",India,76.1,TEXT-Be-143,Textiles,2025-08-18,pending,,2025-08,38.6,0.06,False
PO003994,SUP0033,PRD0136,2025-09-25,500,10.81,USD,5405.0,cancelled,"Sellers, George and Burns",China,78.7,AUTO-Morning-136,Automotive Parts,,,,2025-09,27.9,0.076,False
PO003995,SUP0029,PRD0069,2026-02-19,520,1038.04,USD,539780.8,fulfilled,Chavez Ltd,Poland,66.3,FOOD-Challenge-69,Food & Beverage,2026-03-03,pending,,2026-02,30.8,0.089,False
PO003996,SUP0003,PRD0064,2026-08-05,145,2433.26,USD,352822.7,fulfilled,Johnson-Davis,Vietnam,88.7,AUTO-Energy-64,Automotive Parts,2026-08-16,paid,2026-09-19,2026-08,43.9,0.09,False
PO003997,SUP0036,PRD0042,2026-03-06,404,8.32,USD,3361.28,fulfilled,Dennis Inc,South Korea,60.1,TEXT-Between-42,Textiles,2026-03-09,paid,2026-04-09,2026-03,22.8,0.042,False
PO003998,SUP0012,PRD0045,2025-03-09,46,7.45,USD,342.7,open,Stanley LLC,Japan,60.6,CHEM-Lawyer-45,Chemicals,2025-03-15,pending,,2025-03,9.9,0.06,False
PO003999,SUP0022,PRD0004,2026-02-26,152,2.31,USD,351.12,fulfilled,Burgess-Patterson,Pakistan,79.0,FOOD-Against-4,Food & Beverage,2026-03-01,paid,2026-04-09,2026-02,66.6,0.204,False
PO004000,SUP0034,PRD0072,2025-05-12,171,3139.2,USD,536803.2,fulfilled,Koch-Decker,India,69.9,TEXT-Family-72,Textiles,2025-05-19,pending,,2025-05,48.1,0.128,False
PO004001,SUP0004,PRD0117,2025-05-30,291,424.63,USD,123567.33,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,CHEM-Only-117,Chemicals,2025-06-04,paid,2025-06-22,2025-05,40.2,0.147,False
PO004002,SUP0040,PRD0056,2025-02-21,421,1430.21,USD,602118.41,fulfilled,"Santos, Kim and Holmes",Turkey,71.1,MACH-Billion-56,Machinery,2025-03-04,paid,2025-04-04,2025-02,60.3,0.164,False
PO004003,SUP0036,PRD0144,2025-09-28,44,2.39,USD,105.16,fulfilled,Dennis Inc,South Korea,60.1,FURN-Today-144,Furniture,2025-10-06,paid,2025-10-23,2025-09,25.6,0.077,False
PO004004,SUP0037,PRD0087,2024-12-25,29,3261.12,USD,94572.48,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,MACH-Think-87,Machinery,2025-01-05,overdue,,2024-12,8.1,0.015,False
PO004005,SUP0039,PRD0066,2026-03-11,743,2976.59,USD,2211606.37,open,"Campos, Vaughn and Marquez",South Korea,62.6,TEXT-Customer-66,Textiles,2026-03-14,pending,,2026-03,21.6,0.047,False
PO004006,SUP0005,PRD0078,2026-05-31,59,2148.78,USD,126778.02,open,Cole LLC,Mexico,58.0,AUTO-Level-78,Automotive Parts,2026-06-06,pending,,2026-05,37.7,0.134,False
PO004007,SUP0001,PRD0020,2026-07-09,126,2.91,USD,366.66,fulfilled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,FOOD-Give-20,Food & Beverage,2026-07-16,paid,2026-07-26,2026-07,25.5,0.07,False
PO004008,SUP0034,PRD0018,2026-02-07,38,3.01,USD,114.38,fulfilled,Koch-Decker,India,69.9,FURN-Almost-18,Furniture,2026-02-16,paid,2026-03-22,2026-02,42.3,0.09,False
PO004009,SUP0001,PRD0020,2025-12-27,207,809.58,USD,167583.06,fulfilled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,FOOD-Give-20,Food & Beverage,2026-01-06,overdue,,2025-12,22.1,0.084,False
PO004010,SUP0025,PRD0048,2025-09-29,55,3.22,USD,177.1,fulfilled,Conner Group,Bangladesh,77.2,FOOD-Item-48,Food & Beverage,2025-10-09,paid,2025-11-01,2025-09,58.4,0.124,False
PO004011,SUP0034,PRD0003,2026-02-24,161,436.3,USD,70244.3,fulfilled,Koch-Decker,India,69.9,ELEC-Ground-3,Electronics,2026-03-06,paid,2026-03-13,2026-02,42.3,0.09,False
PO004012,SUP0030,PRD0133,2024-10-05,61,1630.37,USD,99452.57,fulfilled,Stanton-Gill,Indonesia,60.5,PACK-Apply-133,Packaging,2024-10-09,paid,2024-11-02,2024-10,45.8,0.054,False
PO004013,SUP0034,PRD0141,2025-02-18,323,2.83,USD,914.09,fulfilled,Koch-Decker,India,69.9,CHEM-Art-141,Chemicals,2025-02-25,pending,,2025-02,37.7,0.09,False
PO004014,SUP0028,PRD0021,2026-04-09,320,2279.96,USD,729587.2,fulfilled,"Potter, Mack and Peterson",Germany,88.1,MACH-Avoid-21,Machinery,2026-04-16,pending,,2026-04,14.0,0.027,False
PO004015,SUP0014,PRD0150,2026-04-16,137,1287.3,USD,176360.1,fulfilled,"Flowers, Martin and Kelly",United States,46.7,TEXT-Training-150,Textiles,2026-04-29,paid,2026-05-28,2026-04,11.1,0.042,False
PO004016,SUP0033,PRD0117,2024-09-30,277,4.37,USD,1210.49,fulfilled,"Sellers, George and Burns",China,78.7,CHEM-Only-117,Chemicals,2024-10-08,paid,2024-11-11,2024-09,,,
PO004017,SUP0032,PRD0058,2026-03-20,430,2.48,USD,1066.4,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,AUTO-Interesting-58,Automotive Parts,2026-04-01,paid,2026-05-04,2026-03,40.5,0.12,False
PO004018,SUP0038,PRD0141,2026-03-05,587,11.2,USD,6574.4,fulfilled,Rose-Obrien,South Africa,61.5,CHEM-Art-141,Chemicals,2026-03-19,paid,2026-04-19,2026-03,54.8,0.196,False
PO004019,SUP0016,PRD0147,2025-06-01,94,122.01,USD,11468.94,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,FURN-Physical-147,Furniture,2025-06-07,pending,,2025-06,39.6,0.109,False
PO004020,SUP0004,PRD0141,2024-10-24,508,3072.81,USD,1560987.48,open,"Johnson, Gonzalez and Santos",Mexico,76.5,CHEM-Art-141,Chemicals,2024-11-02,pending,,2024-10,42.4,0.12,False
PO004021,SUP0007,PRD0137,2024-09-28,347,201.43,USD,69896.21,fulfilled,Ramirez-Lewis,South Korea,49.8,FOOD-Wide-137,Food & Beverage,2024-10-04,pending,,2024-09,,,
PO004022,SUP0031,PRD0032,2024-10-10,292,99.77,USD,29132.84,fulfilled,Harrell LLC,Brazil,87.2,FURN-Us-32,Furniture,2024-10-20,paid,2024-10-30,2024-10,49.4,0.171,False
PO004023,SUP0013,PRD0045,2026-08-27,99,520.62,USD,51541.38,fulfilled,Delacruz Group,Germany,77.3,CHEM-Lawyer-45,Chemicals,2026-09-06,paid,2026-10-09,2026-08,6.2,0.05,False
PO004024,SUP0025,PRD0139,2025-07-21,139,22.66,USD,3149.74,fulfilled,Conner Group,Bangladesh,77.2,FOOD-Nice-139,Food & Beverage,2025-07-28,paid,2025-08-11,2025-07,51.7,0.17,False
PO004025,SUP0015,PRD0004,2025-02-08,78,39.31,USD,3066.18,fulfilled,"Zuniga, Wong and Lynch",India,76.1,FOOD-Against-4,Food & Beverage,2025-02-19,paid,2025-03-09,2025-02,38.3,0.092,False
PO004026,SUP0039,PRD0057,2026-07-18,330,634.94,USD,209530.2,open,"Campos, Vaughn and Marquez",South Korea,62.6,CHEM-Ask-57,Chemicals,2026-07-21,paid,2026-08-24,2026-07,26.4,0.097,False
PO004027,SUP0031,PRD0001,2026-03-13,67,862.73,USD,57802.91,fulfilled,Harrell LLC,Brazil,87.2,MACH-Down-1,Machinery,2026-03-15,paid,2026-04-13,2026-03,48.8,0.125,False
PO004028,SUP0034,PRD0122,2025-07-26,170,2574.68,USD,437695.6,open,Koch-Decker,India,69.9,CHEM-Customer-122,Chemicals,2025-07-27,paid,2025-08-30,2025-07,37.5,0.123,False
PO004029,SUP0014,PRD0084,2026-05-06,74,11.37,USD,841.38,fulfilled,"Flowers, Martin and Kelly",United States,46.7,PACK-Apply-84,Packaging,2026-05-20,paid,2026-07-02,2026-05,21.3,0.027,False
PO004030,SUP0019,PRD0017,2026-08-30,1313,23.96,USD,31459.48,open,Clark PLC,Germany,69.9,TEXT-Western-17,Textiles,2026-09-10,paid,2026-10-16,2026-08,7.9,0.027,False
PO004031,SUP0015,PRD0026,2025-12-28,87,77.19,USD,6715.53,fulfilled,"Zuniga, Wong and Lynch",India,76.1,PACK-Mention-26,Packaging,2026-01-10,paid,2026-02-13,2025-12,34.7,0.082,False
PO004032,SUP0008,PRD0023,2025-01-03,153,1146.05,USD,175345.65,cancelled,Davis Inc,Pakistan,69.7,MACH-Economy-23,Machinery,,,,2025-01,61.9,0.24,False
PO004033,SUP0035,PRD0103,2026-05-26,329,388.96,USD,127967.84,fulfilled,Allen PLC,Brazil,54.5,AUTO-Community-103,Automotive Parts,2026-06-06,paid,2026-07-03,2026-05,57.2,0.171,False
PO004034,SUP0010,PRD0058,2025-06-15,416,120.08,USD,49953.28,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,AUTO-Interesting-58,Automotive Parts,2025-06-22,paid,2025-07-10,2025-06,51.9,0.188,False
PO004035,SUP0014,PRD0103,2025-09-09,1034,1082.39,USD,1119191.26,fulfilled,"Flowers, Martin and Kelly",United States,46.7,AUTO-Community-103,Automotive Parts,2025-09-18,pending,,2025-09,13.9,0.025,False
PO004036,SUP0033,PRD0114,2025-08-17,375,2731.38,USD,1024267.5,fulfilled,"Sellers, George and Burns",China,78.7,FOOD-Same-114,Food & Beverage,2025-08-23,paid,2025-09-18,2025-08,32.7,0.095,False
PO004037,SUP0014,PRD0040,2026-05-03,256,1209.28,USD,309575.68,fulfilled,"Flowers, Martin and Kelly",United States,46.7,FURN-Investment-40,Furniture,2026-05-15,paid,2026-06-26,2026-05,21.3,0.027,False
PO004038,SUP0037,PRD0025,2026-08-21,182,369.17,USD,67188.94,cancelled,"Cannon, Anderson and Alvarez",United States,65.1,CHEM-Relationship-25,Chemicals,,,,2026-08,15.8,0.024,False
PO004039,SUP0014,PRD0016,2025-07-28,117,977.07,USD,114317.19,fulfilled,"Flowers, Martin and Kelly",United States,46.7,CHEM-Author-16,Chemicals,2025-08-03,paid,2025-08-28,2025-07,12.9,0.037,False
PO004040,SUP0026,PRD0064,2025-11-03,121,603.59,USD,73034.39,open,James-Ferrell,Egypt,85.3,AUTO-Energy-64,Automotive Parts,2025-11-12,paid,2025-11-18,2025-11,43.9,0.173,False
PO004041,SUP0035,PRD0137,2024-12-06,1254,3830.73,USD,4803735.42,open,Allen PLC,Brazil,54.5,FOOD-Wide-137,Food & Beverage,2024-12-20,paid,2025-01-27,2024-12,55.3,0.177,False
PO004042,SUP0009,PRD0076,2025-11-14,147,6.22,USD,914.34,cancelled,Munoz-Roman,United States,66.0,PACK-Wind-76,Packaging,,,,2025-11,15.9,0.028,False
PO004043,SUP0018,PRD0057,2024-10-19,447,405.07,USD,181066.29,fulfilled,Underwood LLC,Philippines,54.2,CHEM-Ask-57,Chemicals,2024-10-24,paid,2024-11-12,2024-10,38.8,0.103,False
PO004044,SUP0005,PRD0013,2026-04-03,219,2.33,USD,510.27,fulfilled,Cole LLC,Mexico,58.0,CHEM-Program-13,Chemicals,2026-04-10,pending,,2026-04,35.6,0.124,False
PO004045,SUP0010,PRD0017,2025-07-12,192,2.45,USD,470.4,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,TEXT-Western-17,Textiles,2025-07-19,paid,2025-08-31,2025-07,54.1,0.156,True
PO004046,SUP0031,PRD0046,2026-07-31,230,455.26,USD,104709.8,fulfilled,Harrell LLC,Brazil,87.2,FOOD-Health-46,Food & Beverage,2026-08-06,paid,2026-09-07,2026-07,48.2,0.19,False
PO004047,SUP0014,PRD0128,2025-04-25,786,189.5,USD,148947.0,fulfilled,"Flowers, Martin and Kelly",United States,46.7,TEXT-Occur-128,Textiles,2025-04-27,paid,2025-05-10,2025-04,19.1,0.024,False
PO004048,SUP0023,PRD0133,2024-09-20,154,11.21,USD,1726.34,fulfilled,Robinson-Bright,Indonesia,70.0,PACK-Apply-133,Packaging,2024-09-22,paid,2024-10-28,2024-09,,,
PO004049,SUP0040,PRD0040,2024-12-18,841,704.83,USD,592762.03,fulfilled,"Santos, Kim and Holmes",Turkey,71.1,FURN-Investment-40,Furniture,2024-12-31,paid,2025-01-23,2024-12,58.2,0.241,False
PO004050,SUP0029,PRD0117,2026-03-30,209,431.47,USD,90177.23,open,Chavez Ltd,Poland,66.3,CHEM-Only-117,Chemicals,2026-04-05,overdue,,2026-03,19.5,0.073,False
PO004051,SUP0006,PRD0020,2024-12-27,306,455.7,USD,139444.2,fulfilled,Blake and Sons,China,58.0,FOOD-Give-20,Food & Beverage,2025-01-06,pending,,2024-12,27.0,0.072,False
PO004052,SUP0007,PRD0086,2025-09-05,73,460.88,USD,33644.24,fulfilled,Ramirez-Lewis,South Korea,49.8,AUTO-Now-86,Automotive Parts,2025-09-12,pending,,2025-09,24.9,0.066,False
PO004053,SUP0020,PRD0048,2024-11-10,52,2.31,USD,120.12,fulfilled,Lewis-Porter,Pakistan,59.2,FOOD-Item-48,Food & Beverage,2024-11-18,paid,2024-12-02,2024-11,68.8,0.234,False
PO004054,SUP0006,PRD0078,2025-07-23,36,126.67,USD,4560.12,open,Blake and Sons,China,58.0,AUTO-Level-78,Automotive Parts,2025-08-03,paid,2025-09-08,2025-07,23.1,0.07,False
PO004055,SUP0009,PRD0139,2026-03-26,375,2.47,USD,926.25,fulfilled,Munoz-Roman,United States,66.0,FOOD-Nice-139,Food & Beverage,2026-03-29,paid,2026-04-28,2026-03,18.9,0.021,False
PO004056,SUP0032,PRD0041,2025-06-01,506,18.93,USD,9578.58,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,PACK-Customer-41,Packaging,2025-06-07,paid,2025-07-05,2025-06,38.4,0.093,False
PO004057,SUP0037,PRD0004,2025-05-01,488,4.44,USD,2166.72,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,FOOD-Against-4,Food & Beverage,2025-05-09,paid,2025-06-11,2025-05,20.4,0.038,False
PO004058,SUP0026,PRD0015,2025-02-24,72,2642.48,USD,190258.56,cancelled,James-Ferrell,Egypt,85.3,TEXT-Drop-15,Textiles,,,,2025-02,62.8,0.159,False
PO004059,SUP0031,PRD0143,2025-10-15,525,3.59,USD,1884.75,open,Harrell LLC,Brazil,87.2,TEXT-Be-143,Textiles,2025-10-25,paid,2025-11-11,2025-10,42.5,0.182,False
PO004060,SUP0024,PRD0114,2025-12-03,163,724.76,USD,118135.88,fulfilled,Campos Inc,Mexico,79.6,FOOD-Same-114,Food & Beverage,2025-12-09,paid,2025-12-25,2025-12,41.5,0.121,False
PO004061,SUP0003,PRD0003,2025-07-17,138,641.79,USD,88567.02,open,Johnson-Davis,Vietnam,88.7,ELEC-Ground-3,Electronics,2025-07-26,paid,2025-09-07,2025-07,50.9,0.077,False
PO004062,SUP0040,PRD0016,2026-07-05,83,204.63,USD,16984.29,open,"Santos, Kim and Holmes",Turkey,71.1,CHEM-Author-16,Chemicals,2026-07-16,pending,,2026-07,53.9,0.206,False
PO004063,SUP0001,PRD0128,2026-01-07,172,63.86,USD,10983.92,fulfilled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,TEXT-Occur-128,Textiles,2026-01-09,paid,2026-02-14,2026-01,25.8,0.073,False
PO004064,SUP0030,PRD0071,2026-06-18,583,163.13,USD,95104.79,cancelled,Stanton-Gill,Indonesia,60.5,ELEC-Cover-71,Electronics,,,,2026-06,47.0,0.089,False
PO004065,SUP0035,PRD0063,2025-12-28,71,265.6,USD,18857.6,fulfilled,Allen PLC,Brazil,54.5,AUTO-Boy-63,Automotive Parts,2026-01-02,paid,2026-02-08,2025-12,43.5,0.166,False
PO004066,SUP0036,PRD0102,2026-08-03,106,22.11,USD,2343.66,fulfilled,Dennis Inc,South Korea,60.1,TEXT-Artist-102,Textiles,2026-08-17,paid,2026-09-12,2026-08,13.6,0.053,False
PO004067,SUP0037,PRD0037,2025-11-08,390,728.27,USD,284025.3,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,CHEM-Still-37,Chemicals,2025-11-18,pending,,2025-11,10.2,0.028,False
PO004068,SUP0002,PRD0141,2024-12-01,63,280.27,USD,17657.01,fulfilled,Rhodes PLC,Germany,87.8,CHEM-Art-141,Chemicals,2024-12-09,paid,2025-01-18,2024-12,8.4,0.045,False
PO004069,SUP0026,PRD0044,2026-01-02,59,6.28,USD,370.52,fulfilled,James-Ferrell,Egypt,85.3,MACH-Reason-44,Machinery,2026-01-03,paid,2026-02-02,2026-01,52.0,0.187,False
PO004070,SUP0031,PRD0066,2026-02-18,303,2459.28,USD,745161.84,fulfilled,Harrell LLC,Brazil,87.2,TEXT-Customer-66,Textiles,2026-02-19,paid,2026-03-05,2026-02,59.1,0.172,False
PO004071,SUP0037,PRD0102,2025-02-16,322,39.55,USD,12735.1,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,TEXT-Artist-102,Textiles,2025-02-18,pending,,2025-02,11.5,0.04,False
PO004072,SUP0010,PRD0147,2024-10-05,109,720.52,USD,78536.68,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,FURN-Physical-147,Furniture,2024-10-16,paid,2024-11-28,2024-10,57.4,0.226,False
PO004073,SUP0017,PRD0058,2024-12-21,495,823.08,USD,407424.6,fulfilled,"Hawkins, Cohen and Cameron",Nigeria,42.8,AUTO-Interesting-58,Automotive Parts,2024-12-31,paid,2025-02-09,2024-12,64.7,0.214,False
PO004074,SUP0022,PRD0078,2025-09-13,222,7.38,USD,1638.36,fulfilled,Burgess-Patterson,Pakistan,79.0,AUTO-Level-78,Automotive Parts,2025-09-27,paid,2025-10-08,2025-09,69.5,0.302,False
PO004075,SUP0031,PRD0070,2025-09-18,53,2.35,USD,124.55,cancelled,Harrell LLC,Brazil,87.2,PACK-Knowledge-70,Packaging,,,,2025-09,51.5,0.138,False
PO004076,SUP0037,PRD0143,2026-03-01,395,33.44,USD,13208.8,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,TEXT-Be-143,Textiles,2026-03-05,paid,2026-03-21,2026-03,13.9,0.03,False
PO004077,SUP0025,PRD0070,2024-12-07,283,879.85,USD,248997.55,fulfilled,Conner Group,Bangladesh,77.2,PACK-Knowledge-70,Packaging,2024-12-15,pending,,2024-12,58.3,0.159,False
PO004078,SUP0005,PRD0106,2024-09-21,681,338.54,USD,230545.74,fulfilled,Cole LLC,Mexico,58.0,AUTO-In-106,Automotive Parts,2024-09-30,paid,2024-11-13,2024-09,,,
PO004079,SUP0030,PRD0033,2026-03-07,524,774.92,USD,406058.08,fulfilled,Stanton-Gill,Indonesia,60.5,PACK-Own-33,Packaging,2026-03-08,paid,2026-04-20,2026-03,43.1,0.125,False
PO004080,SUP0026,PRD0059,2024-10-19,115,17.59,USD,2022.85,fulfilled,James-Ferrell,Egypt,85.3,FOOD-Should-59,Food & Beverage,2024-10-31,pending,,2024-10,55.1,0.243,False
PO004081,SUP0031,PRD0134,2026-08-17,134,782.98,USD,104919.32,fulfilled,Harrell LLC,Brazil,87.2,FOOD-Pattern-134,Food & Beverage,2026-08-18,pending,,2026-08,56.9,0.166,False
PO004082,SUP0013,PRD0133,2024-11-13,415,2095.84,USD,869773.6,open,Delacruz Group,Germany,77.3,PACK-Apply-133,Packaging,2024-11-20,paid,2024-12-09,2024-11,16.0,0.028,False
PO004083,SUP0008,PRD0086,2024-12-16,302,1893.2,USD,571746.4,open,Davis Inc,Pakistan,69.7,AUTO-Now-86,Automotive Parts,2024-12-17,overdue,,2024-12,65.3,0.247,False
PO004084,SUP0035,PRD0103,2025-05-28,66,4.42,USD,291.72,fulfilled,Allen PLC,Brazil,54.5,AUTO-Community-103,Automotive Parts,2025-06-02,paid,2025-07-03,2025-05,54.1,0.173,False
PO004085,SUP0002,PRD0015,2025-01-13,117,497.73,USD,58234.41,fulfilled,Rhodes PLC,Germany,87.8,TEXT-Drop-15,Textiles,2025-01-25,paid,2025-03-06,2025-01,12.6,0.045,False
PO004086,SUP0026,PRD0035,2025-03-07,207,264.02,USD,54652.14,open,James-Ferrell,Egypt,85.3,MACH-Material-35,Machinery,2025-03-19,paid,2025-04-29,2025-03,53.8,0.202,False
PO004087,SUP0022,PRD0018,2025-11-06,81,4.71,USD,381.51,fulfilled,Burgess-Patterson,Pakistan,79.0,FURN-Almost-18,Furniture,2025-11-13,paid,2025-11-18,2025-11,56.6,0.235,False
PO004088,SUP0030,PRD0079,2024-09-12,781,2.43,USD,1897.83,fulfilled,Stanton-Gill,Indonesia,60.5,FOOD-System-79,Food & Beverage,2024-09-24,pending,,2024-09,,,
PO004089,SUP0031,PRD0117,2025-03-23,101,16.93,USD,1709.93,fulfilled,Harrell LLC,Brazil,87.2,CHEM-Only-117,Chemicals,2025-04-05,paid,2025-04-25,2025-03,50.3,0.164,False
PO004090,SUP0039,PRD0004,2026-01-20,320,236.69,USD,75740.8,cancelled,"Campos, Vaughn and Marquez",South Korea,62.6,FOOD-Against-4,Food & Beverage,,,,2026-01,21.4,0.062,False
PO004091,SUP0035,PRD0067,2026-05-25,468,45.71,USD,21392.28,cancelled,Allen PLC,Brazil,54.5,FURN-Not-67,Furniture,,,,2026-05,57.2,0.171,False
PO004092,SUP0031,PRD0055,2025-01-23,24,2.86,USD,68.64,fulfilled,Harrell LLC,Brazil,87.2,FURN-Race-55,Furniture,2025-01-26,paid,2025-02-22,2025-01,54.3,0.107,False
PO004093,SUP0026,PRD0064,2025-10-05,52,711.07,USD,36975.64,fulfilled,James-Ferrell,Egypt,85.3,AUTO-Energy-64,Automotive Parts,2025-10-13,paid,2025-11-14,2025-10,51.4,0.157,False
PO004094,SUP0038,PRD0075,2024-10-18,708,100.7,USD,71295.6,open,Rose-Obrien,South Africa,61.5,TEXT-Two-75,Textiles,2024-10-28,paid,2024-11-03,2024-10,58.5,0.16,False
PO004095,SUP0013,PRD0097,2026-06-20,503,52.35,USD,26332.05,fulfilled,Delacruz Group,Germany,77.3,ELEC-Medical-97,Electronics,2026-06-23,pending,,2026-06,7.3,0.038,False
PO004096,SUP0035,PRD0112,2026-07-27,234,1184.19,USD,277100.46,open,Allen PLC,Brazil,54.5,FURN-Feeling-112,Furniture,2026-07-28,paid,2026-09-05,2026-07,46.8,0.198,False
PO004097,SUP0012,PRD0147,2025-12-22,232,168.34,USD,39054.88,fulfilled,Stanley LLC,Japan,60.6,FURN-Physical-147,Furniture,2025-12-26,paid,2026-01-11,2025-12,7.7,0.059,False
PO004098,SUP0007,PRD0139,2025-11-15,130,2.34,USD,304.2,open,Ramirez-Lewis,South Korea,49.8,FOOD-Nice-139,Food & Beverage,2025-11-23,paid,2025-12-08,2025-11,18.8,0.052,False
PO004099,SUP0025,PRD0103,2024-09-27,241,3.09,USD,744.69,fulfilled,Conner Group,Bangladesh,77.2,AUTO-Community-103,Automotive Parts,2024-10-03,paid,2024-11-10,2024-09,,,
PO004100,SUP0031,PRD0108,2025-03-14,64,420.0,USD,26880.0,cancelled,Harrell LLC,Brazil,87.2,FURN-With-108,Furniture,,,,2025-03,50.3,0.164,False
PO004101,SUP0007,PRD0057,2025-07-15,180,6.07,USD,1092.6,fulfilled,Ramirez-Lewis,South Korea,49.8,CHEM-Ask-57,Chemicals,2025-07-18,paid,2025-07-30,2025-07,16.4,0.066,False
PO004102,SUP0012,PRD0070,2025-02-10,400,164.88,USD,65952.0,fulfilled,Stanley LLC,Japan,60.6,PACK-Knowledge-70,Packaging,2025-02-12,paid,2025-03-02,2025-02,13.0,0.055,False
PO004103,SUP0025,PRD0083,2026-04-13,258,2.31,USD,595.98,fulfilled,Conner Group,Bangladesh,77.2,TEXT-Billion-83,Textiles,2026-04-16,paid,2026-05-28,2026-04,61.8,0.169,False
PO004104,SUP0029,PRD0036,2025-04-24,442,11.55,USD,5105.1,fulfilled,Chavez Ltd,Poland,66.3,ELEC-Eight-36,Electronics,2025-05-04,paid,2025-05-18,2025-04,26.6,0.105,False
PO004105,SUP0008,PRD0028,2025-07-13,221,2.38,USD,525.98,cancelled,Davis Inc,Pakistan,69.7,AUTO-Notice-28,Automotive Parts,,,,2025-07,57.0,0.24,False
PO004106,SUP0012,PRD0095,2025-09-19,222,421.92,USD,93666.24,fulfilled,Stanley LLC,Japan,60.6,PACK-Investment-95,Packaging,2025-09-28,paid,2025-10-16,2025-09,14.5,0.057,False
PO004107,SUP0019,PRD0141,2026-07-24,382,153.09,USD,58480.38,fulfilled,Clark PLC,Germany,69.9,CHEM-Art-141,Chemicals,2026-08-01,paid,2026-08-17,2026-07,12.9,0.032,False
PO004108,SUP0026,PRD0060,2024-11-23,278,3554.05,USD,988025.9,fulfilled,James-Ferrell,Egypt,85.3,TEXT-Group-60,Textiles,2024-12-03,paid,2025-01-13,2024-11,58.5,0.192,False
PO004109,SUP0008,PRD0087,2026-01-10,386,11.87,USD,4581.82,fulfilled,Davis Inc,Pakistan,69.7,MACH-Think-87,Machinery,2026-01-18,paid,2026-01-28,2026-01,68.5,0.174,False
PO004110,SUP0034,PRD0003,2025-05-21,260,2.31,USD,600.6,fulfilled,Koch-Decker,India,69.9,ELEC-Ground-3,Electronics,2025-06-04,paid,2025-07-13,2025-05,48.1,0.128,False
PO004111,SUP0020,PRD0036,2025-08-30,282,2.74,USD,772.68,open,Lewis-Porter,Pakistan,59.2,ELEC-Eight-36,Electronics,2025-09-12,paid,2025-10-07,2025-08,63.6,0.226,False
PO004112,SUP0032,PRD0097,2025-11-15,154,2.48,USD,381.92,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,ELEC-Medical-97,Electronics,2025-11-20,paid,2025-12-25,2025-11,43.3,0.103,False
PO004113,SUP0035,PRD0048,2026-08-09,164,32.76,USD,5372.64,fulfilled,Allen PLC,Brazil,54.5,FOOD-Item-48,Food & Beverage,2026-08-22,overdue,,2026-08,51.8,0.145,False
PO004114,SUP0030,PRD0137,2025-02-22,43,881.4,USD,37900.2,fulfilled,Stanton-Gill,Indonesia,60.5,FOOD-Wide-137,Food & Beverage,2025-02-25,paid,2025-03-24,2025-02,39.3,0.129,False
PO004115,SUP0030,PRD0041,2024-12-04,84,1061.81,USD,89192.04,fulfilled,Stanton-Gill,Indonesia,60.5,PACK-Customer-41,Packaging,2024-12-12,paid,2024-12-22,2024-12,43.5,0.102,False
PO004116,SUP0025,PRD0082,2025-07-07,130,22.54,USD,2930.2,fulfilled,Conner Group,Bangladesh,77.2,AUTO-Oil-82,Automotive Parts,2025-07-19,paid,2025-07-30,2025-07,51.7,0.17,False
PO004117,SUP0005,PRD0144,2026-06-29,272,856.85,USD,233063.2,open,Cole LLC,Mexico,58.0,FURN-Today-144,Furniture,2026-07-11,paid,2026-07-22,2026-06,40.7,0.128,False
