shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity,origin_name,origin_type,origin_country,dest_name,dest_type,dest_country,product_name,category,delay_days,is_late,cost_per_unit
SHP008226,DC0002,CUST0023,PRD0130,rail,2026-07-25,2026-07-31,7,6,6835.68,169,Singapore Distribution Center 2,distribution_center,Singapore,Australia Region 23,customer_region,Australia,MACH-Small-130,Machinery,-1,False,40.448
SHP008227,DC0001,CUST0007,PRD0118,ocean,2025-07-11,2025-07-24,14,13,18620.67,600,India Distribution Center 1,distribution_center,India,South Korea Region 7,customer_region,South Korea,CHEM-Recently-118,Chemicals,-1,False,31.034
SHP008228,DC0004,CUST0010,PRD0116,air,2026-05-08,2026-05-10,3,2,108230.1,368,Germany Distribution Center 4,distribution_center,Germany,Canada Region 10,customer_region,Canada,TEXT-Step-116,Textiles,-1,False,294.104
SHP008229,DC0005,CUST0011,PRD0115,air,2026-07-08,2026-07-12,3,4,38323.85,170,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,France Region 11,customer_region,France,FOOD-Side-115,Food & Beverage,1,True,225.434
SHP008230,DC0005,CUST0019,PRD0039,rail,2024-11-12,2024-11-17,7,5,7134.74,184,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Italy Region 19,customer_region,Italy,MACH-Surface-39,Machinery,-2,False,38.776
SHP008231,DC0006,CUST0026,PRD0084,ocean,2026-08-12,2026-08-26,15,14,11103.72,348,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,France Region 26,customer_region,France,PACK-Apply-84,Packaging,-1,False,31.907
SHP008232,DC0005,CUST0006,PRD0023,ocean,2025-01-12,2025-01-26,15,14,29333.58,923,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Spain Region 6,customer_region,Spain,MACH-Economy-23,Machinery,-1,False,31.781
SHP008233,DC0003,CUST0007,PRD0105,ocean,2024-10-12,2024-10-25,13,13,5701.73,213,Singapore Distribution Center 3,distribution_center,Singapore,South Korea Region 7,customer_region,South Korea,FOOD-Able-105,Food & Beverage,0,False,26.769
SHP008234,DC0004,CUST0001,PRD0100,ocean,2026-08-16,2026-09-05,24,20,12458.91,221,Germany Distribution Center 4,distribution_center,Germany,South Africa Region 1,customer_region,South Africa,TEXT-Institution-100,Textiles,-4,False,56.375
SHP008235,DC0002,CUST0021,PRD0060,ocean,2025-12-19,2026-01-16,28,28,9219.94,136,Singapore Distribution Center 2,distribution_center,Singapore,Spain Region 21,customer_region,Spain,TEXT-Group-60,Textiles,0,False,67.794
SHP008236,DC0006,CUST0006,PRD0102,air,2025-11-08,2025-11-10,3,2,20136.07,84,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,Spain Region 6,customer_region,Spain,TEXT-Artist-102,Textiles,-1,False,239.715
SHP008237,DC0003,CUST0005,PRD0087,ocean,2026-08-09,2026-09-07,27,29,2225.32,34,Singapore Distribution Center 3,distribution_center,Singapore,France Region 5,customer_region,France,MACH-Think-87,Machinery,2,True,65.451
SHP008238,DC0001,CUST0024,PRD0139,air,2025-12-03,2025-12-05,3,2,78456.11,299,India Distribution Center 1,distribution_center,India,Japan Region 24,customer_region,Japan,FOOD-Nice-139,Food & Beverage,-1,False,262.395
SHP008239,DC0005,CUST0006,PRD0012,ocean,2025-06-24,2025-07-08,15,14,7976.96,251,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Spain Region 6,customer_region,Spain,ELEC-Second-12,Electronics,-1,False,31.781
SHP008240,DC0006,CUST0030,PRD0114,ocean,2024-09-28,2024-10-12,15,14,18033.16,536,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,United Kingdom Region 30,customer_region,United Kingdom,FOOD-Same-114,Food & Beverage,-1,False,33.644
SHP008241,DC0005,CUST0019,PRD0072,ocean,2025-02-25,2025-03-08,12,11,6165.35,265,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Italy Region 19,customer_region,Italy,TEXT-Family-72,Textiles,-1,False,23.265
SHP008242,DC0005,CUST0016,PRD0023,air,2025-08-24,2025-08-26,3,2,54809.58,234,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Netherlands Region 16,customer_region,Netherlands,MACH-Economy-23,Machinery,-1,False,234.229
SHP008243,DC0001,CUST0022,PRD0043,air,2026-01-16,2026-01-21,5,5,56467.6,111,India Distribution Center 1,distribution_center,India,Canada Region 22,customer_region,Canada,CHEM-Bill-43,Chemicals,0,False,508.717
SHP008244,DC0004,CUST0028,PRD0007,ocean,2026-07-29,2026-09-02,35,35,19128.91,221,Germany Distribution Center 4,distribution_center,Germany,Australia Region 28,customer_region,Australia,TEXT-Drug-7,Textiles,0,False,86.556
SHP008245,DC0006,CUST0022,PRD0147,air,2025-12-21,2025-12-25,5,4,33413.33,69,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,Canada Region 22,customer_region,Canada,FURN-Physical-147,Furniture,-1,False,484.251
SHP008246,DC0003,CUST0026,PRD0080,ocean,2025-06-03,2025-06-27,27,24,9709.76,146,Singapore Distribution Center 3,distribution_center,Singapore,France Region 26,customer_region,France,ELEC-Training-80,Electronics,-3,False,66.505
SHP008247,DC0005,CUST0010,PRD0144,ocean,2026-01-19,2026-02-13,26,25,16137.05,254,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Canada Region 10,customer_region,Canada,FURN-Today-144,Furniture,-1,False,63.532
SHP008248,DC0005,CUST0008,PRD0032,rail,2026-04-04,2026-04-13,9,9,11281.42,205,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Spain Region 8,customer_region,Spain,FURN-Us-32,Furniture,0,False,55.031
SHP008249,DC0002,CUST0017,PRD0144,ocean,2025-12-26,2026-01-30,36,35,18868.11,208,Singapore Distribution Center 2,distribution_center,Singapore,United States Region 17,customer_region,United States,FURN-Today-144,Furniture,-1,False,90.712
SHP008250,DC0003,CUST0014,PRD0022,ocean,2026-03-22,2026-04-03,14,12,22999.11,777,Singapore Distribution Center 3,distribution_center,Singapore,Japan Region 14,customer_region,Japan,AUTO-My-22,Automotive Parts,-2,False,29.6
SHP008251,DC0004,CUST0002,PRD0050,ocean,2026-05-24,2026-06-10,18,17,10335.5,259,Germany Distribution Center 4,distribution_center,Germany,India Region 2,customer_region,India,PACK-Treat-50,Packaging,-1,False,39.905
SHP008252,DC0004,CUST0014,PRD0139,ocean,2025-12-20,2026-01-13,24,24,22348.9,399,Germany Distribution Center 4,distribution_center,Germany,Japan Region 14,customer_region,Japan,FOOD-Nice-139,Food & Beverage,0,False,56.012
SHP008253,DC0005,CUST0004,PRD0148,air,2025-03-22,2025-03-25,3,3,15118.49,50,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,South Africa Region 4,customer_region,South Africa,FOOD-Author-148,Food & Beverage,0,False,302.37
SHP008254,DC0003,CUST0006,PRD0014,ocean,2025-12-22,2026-01-18,28,27,26220.06,386,Singapore Distribution Center 3,distribution_center,Singapore,Spain Region 6,customer_region,Spain,PACK-Artist-14,Packaging,-1,False,67.928
SHP008255,DC0004,CUST0030,PRD0146,road,2025-05-28,2025-05-29,1,1,3284.51,197,Germany Distribution Center 4,distribution_center,Germany,United Kingdom Region 30,customer_region,United Kingdom,FURN-Authority-146,Furniture,0,False,16.673
SHP008256,DC0006,CUST0012,PRD0134,ocean,2024-11-30,2024-12-28,29,28,13499.48,190,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,Brazil Region 12,customer_region,Brazil,FOOD-Pattern-134,Food & Beverage,-1,False,71.05
SHP008257,DC0006,CUST0001,PRD0049,air,2024-11-02,2024-11-05,3,3,98273.06,314,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,South Africa Region 1,customer_region,South Africa,AUTO-Manage-49,Automotive Parts,0,False,312.972
SHP008258,DC0006,CUST0012,PRD0122,air,2025-08-25,2025-08-30,5,5,181177.27,340,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,Brazil Region 12,customer_region,Brazil,CHEM-Customer-122,Chemicals,0,False,532.874
SHP008259,DC0005,CUST0008,PRD0129,air,2026-01-02,2026-01-04,3,2,50766.38,205,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Spain Region 8,customer_region,Spain,ELEC-Ask-129,Electronics,-1,False,247.641
SHP008260,DC0003,CUST0023,PRD0005,air,2025-09-09,2025-09-11,2,2,72610.04,405,Singapore Distribution Center 3,distribution_center,Singapore,Australia Region 23,customer_region,Australia,TEXT-Per-5,Textiles,0,False,179.284
SHP008261,DC0006,CUST0020,PRD0031,air,2024-09-20,2024-09-22,3,2,95021.19,430,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,Germany Region 20,customer_region,Germany,FOOD-Worry-31,Food & Beverage,-1,False,220.98
SHP008262,DC0001,CUST0002,PRD0137,rail,2025-10-24,2025-10-25,2,1,382.82,94,India Distribution Center 1,distribution_center,India,India Region 2,customer_region,India,FOOD-Wide-137,Food & Beverage,-1,False,4.073
SHP008263,DC0006,CUST0020,PRD0047,rail,2025-10-24,2025-10-31,8,7,10557.91,215,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,Germany Region 20,customer_region,Germany,FURN-Land-47,Furniture,-1,False,49.107
SHP008264,DC0001,CUST0014,PRD0005,rail,2025-03-21,2025-03-30,10,9,3987.55,67,India Distribution Center 1,distribution_center,India,Japan Region 14,customer_region,Japan,TEXT-Per-5,Textiles,-1,False,59.516
SHP008265,DC0005,CUST0023,PRD0071,ocean,2026-02-27,2026-03-22,25,23,11748.72,196,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Australia Region 23,customer_region,Australia,ELEC-Cover-71,Electronics,-2,False,59.942
SHP008266,DC0001,CUST0011,PRD0053,ocean,2026-04-03,2026-04-21,19,18,30522.29,720,India Distribution Center 1,distribution_center,India,France Region 11,customer_region,France,PACK-Report-53,Packaging,-1,False,42.392
SHP008267,DC0003,CUST0011,PRD0063,ocean,2025-01-13,2025-02-06,26,24,13152.4,206,Singapore Distribution Center 3,distribution_center,Singapore,France Region 11,customer_region,France,AUTO-Boy-63,Automotive Parts,-2,False,63.847
SHP008268,DC0004,CUST0015,PRD0149,road,2025-08-21,2025-08-22,1,1,3231.41,178,Germany Distribution Center 4,distribution_center,Germany,Italy Region 15,customer_region,Italy,ELEC-Republican-149,Electronics,0,False,18.154
SHP008269,DC0002,CUST0029,PRD0114,ocean,2025-12-15,2026-01-07,27,23,10107.84,154,Singapore Distribution Center 2,distribution_center,Singapore,United Kingdom Region 29,customer_region,United Kingdom,FOOD-Same-114,Food & Beverage,-4,False,65.635
SHP008270,DC0002,CUST0002,PRD0022,rail,2025-07-15,2025-07-19,6,4,1578.09,45,Singapore Distribution Center 2,distribution_center,Singapore,India Region 2,customer_region,India,AUTO-My-22,Automotive Parts,-2,False,35.069
SHP008271,DC0006,CUST0016,PRD0137,ocean,2025-10-23,2025-11-06,14,14,1285.04,41,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,Netherlands Region 16,customer_region,Netherlands,FOOD-Wide-137,Food & Beverage,0,False,31.342
SHP008272,DC0002,CUST0007,PRD0083,air,2024-11-15,2024-11-18,3,3,74429.88,361,Singapore Distribution Center 2,distribution_center,Singapore,South Korea Region 7,customer_region,South Korea,TEXT-Billion-83,Textiles,0,False,206.177
SHP008273,DC0002,CUST0009,PRD0103,ocean,2024-10-20,2024-11-08,23,19,24260.08,434,Singapore Distribution Center 2,distribution_center,Singapore,South Africa Region 9,customer_region,South Africa,AUTO-Community-103,Automotive Parts,-4,False,55.899
SHP008274,DC0002,CUST0026,PRD0012,ocean,2026-06-25,2026-07-22,27,27,13166.39,199,Singapore Distribution Center 2,distribution_center,Singapore,France Region 26,customer_region,France,ELEC-Second-12,Electronics,0,False,66.163
SHP008275,DC0003,CUST0006,PRD0126,ocean,2026-04-04,2026-04-30,28,26,27918.25,411,Singapore Distribution Center 3,distribution_center,Singapore,Spain Region 6,customer_region,Spain,ELEC-Particularly-126,Electronics,-2,False,67.928
SHP008276,DC0004,CUST0011,PRD0006,road,2025-01-16,2025-01-17,1,1,2147.22,263,Germany Distribution Center 4,distribution_center,Germany,France Region 11,customer_region,France,FURN-Once-6,Furniture,0,False,8.164
SHP008277,DC0002,CUST0029,PRD0088,ocean,2026-04-17,2026-05-16,27,29,14045.96,214,Singapore Distribution Center 2,distribution_center,Singapore,United Kingdom Region 29,customer_region,United Kingdom,AUTO-Administration-88,Automotive Parts,2,True,65.635
SHP008278,DC0004,CUST0004,PRD0112,ocean,2024-09-18,2024-10-09,23,21,12181.16,227,Germany Distribution Center 4,distribution_center,Germany,South Africa Region 4,customer_region,South Africa,FURN-Feeling-112,Furniture,-2,False,53.661
SHP008279,DC0005,CUST0001,PRD0047,ocean,2025-10-12,2025-10-29,18,17,8653.76,208,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,South Africa Region 1,customer_region,South Africa,FURN-Land-47,Furniture,-1,False,41.605
SHP008280,DC0002,CUST0022,PRD0107,ocean,2025-09-28,2025-10-29,32,31,7297.96,93,Singapore Distribution Center 2,distribution_center,Singapore,Canada Region 22,customer_region,Canada,PACK-Evidence-107,Packaging,-1,False,78.473
SHP008281,DC0003,CUST0004,PRD0007,ocean,2026-04-16,2026-05-09,23,23,28097.38,503,Singapore Distribution Center 3,distribution_center,Singapore,South Africa Region 4,customer_region,South Africa,TEXT-Drug-7,Textiles,0,False,55.86
SHP008282,DC0001,CUST0027,PRD0136,ocean,2025-08-24,2025-09-12,17,19,12648.15,322,India Distribution Center 1,distribution_center,India,Italy Region 27,customer_region,Italy,AUTO-Morning-136,Automotive Parts,2,True,39.28
SHP008283,DC0001,CUST0003,PRD0082,air,2025-09-15,2025-09-20,6,5,113880.2,189,India Distribution Center 1,distribution_center,India,United States Region 3,customer_region,United States,AUTO-Oil-82,Automotive Parts,-1,False,602.541
SHP008284,DC0003,CUST0014,PRD0098,air,2025-11-02,2025-11-05,3,3,24641.9,111,Singapore Distribution Center 3,distribution_center,Singapore,Japan Region 14,customer_region,Japan,CHEM-Different-98,Chemicals,0,False,221.999
SHP008285,DC0006,CUST0016,PRD0066,ocean,2026-02-04,2026-02-16,14,12,6550.58,209,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,Netherlands Region 16,customer_region,Netherlands,TEXT-Customer-66,Textiles,-2,False,31.342
SHP008286,DC0005,CUST0003,PRD0024,ocean,2026-03-31,2026-05-03,31,33,10619.4,141,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,United States Region 3,customer_region,United States,MACH-Family-24,Machinery,2,True,75.315
SHP008287,DC0003,CUST0029,PRD0030,air,2024-12-03,2024-12-08,5,5,52299.44,106,Singapore Distribution Center 3,distribution_center,Singapore,United Kingdom Region 29,customer_region,United Kingdom,AUTO-Several-30,Automotive Parts,0,False,493.391
SHP008288,DC0002,CUST0029,PRD0026,ocean,2026-03-04,2026-04-02,27,29,6038.45,92,Singapore Distribution Center 2,distribution_center,Singapore,United Kingdom Region 29,customer_region,United Kingdom,PACK-Mention-26,Packaging,2,True,65.635
SHP008289,DC0006,CUST0013,PRD0139,ocean,2026-08-06,2026-08-16,9,10,9741.55,626,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,India Region 13,customer_region,India,FOOD-Nice-139,Food & Beverage,1,True,15.562
SHP008290,DC0002,CUST0017,PRD0044,ocean,2026-06-17,2026-07-23,36,36,37464.08,413,Singapore Distribution Center 2,distribution_center,Singapore,United States Region 17,customer_region,United States,MACH-Reason-44,Machinery,0,False,90.712
SHP008291,DC0005,CUST0014,PRD0074,ocean,2025-01-13,2025-02-04,21,22,8817.67,181,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Japan Region 14,customer_region,Japan,MACH-Enjoy-74,Machinery,1,True,48.716
SHP008292,DC0002,CUST0029,PRD0037,ocean,2025-11-12,2025-12-07,27,25,22250.37,339,Singapore Distribution Center 2,distribution_center,Singapore,United Kingdom Region 29,customer_region,United Kingdom,CHEM-Still-37,Chemicals,-2,False,65.635
SHP008293,DC0002,CUST0023,PRD0047,air,2025-01-12,2025-01-14,2,2,53694.44,295,Singapore Distribution Center 2,distribution_center,Singapore,Australia Region 23,customer_region,Australia,FURN-Land-47,Furniture,0,False,182.015
SHP008294,DC0004,CUST0001,PRD0066,ocean,2025-10-11,2025-11-03,24,23,23113.81,410,Germany Distribution Center 4,distribution_center,Germany,South Africa Region 1,customer_region,South Africa,TEXT-Customer-66,Textiles,-1,False,56.375
SHP008295,DC0002,CUST0009,PRD0023,ocean,2026-04-08,2026-04-30,23,22,1956.46,35,Singapore Distribution Center 2,distribution_center,Singapore,South Africa Region 9,customer_region,South Africa,MACH-Economy-23,Machinery,-1,False,55.899
SHP008296,DC0006,CUST0025,PRD0040,ocean,2024-12-02,2024-12-18,14,16,12711.9,443,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,Germany Region 25,customer_region,Germany,FURN-Investment-40,Furniture,2,True,28.695
SHP008297,DC0005,CUST0006,PRD0079,rail,2024-12-06,2024-12-12,9,6,22034.62,416,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Spain Region 6,customer_region,Spain,FOOD-System-79,Food & Beverage,-3,False,52.968
SHP008298,DC0005,CUST0022,PRD0105,ocean,2025-01-31,2025-02-26,27,26,4518.47,70,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,Canada Region 22,customer_region,Canada,FOOD-Able-105,Food & Beverage,-1,False,64.55
SHP008299,DC0003,CUST0024,PRD0044,rail,2024-12-30,2025-01-07,8,8,62550.66,1255,Singapore Distribution Center 3,distribution_center,Singapore,Japan Region 24,customer_region,Japan,MACH-Reason-44,Machinery,0,False,49.841
SHP008300,DC0003,CUST0028,PRD0016,rail,2025-10-17,2025-10-23,7,6,3801.2,89,Singapore Distribution Center 3,distribution_center,Singapore,Australia Region 28,customer_region,Australia,CHEM-Author-16,Chemicals,-1,False,42.71
SHP008301,DC0001,CUST0007,PRD0084,ocean,2026-05-15,2026-05-28,14,13,11731.02,378,India Distribution Center 1,distribution_center,India,South Korea Region 7,customer_region,South Korea,PACK-Apply-84,Packaging,-1,False,31.034
