edge_id,origin_node_id,dest_node_id,mode,avg_lead_time_days,avg_cost_per_unit,capacity,origin_name,origin_type,origin_country,origin_lat,origin_lon,dest_name,dest_type,dest_country,dest_lat,dest_lon
EDGE01224,SUP0040,WH0003,rail,4.3,28.037,376,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01225,SUP0040,WH0004,air,1.0,117.043,245,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01226,SUP0040,WH0004,ocean,7.0,15.606,493,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01227,SUP0040,WH0004,rail,4.3,26.01,420,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01228,SUP0040,WH0005,air,2.5,109.41,1147,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01229,SUP0040,WH0005,ocean,7.6,14.588,421,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01230,SUP0040,WH0005,rail,4.0,24.313,704,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01231,SUP0040,WH0006,air,4.0,457.78,679,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01232,SUP0040,WH0006,ocean,24.0,61.037,883,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01233,SUP0040,WH0007,ocean,8.7,15.004,640,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01234,SUP0040,WH0007,rail,4.0,25.007,546,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01235,SUP0040,WH0008,air,4.0,347.121,443,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01236,SUP0040,WH0008,ocean,19.1,46.283,333,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01237,SUP0040,WH0009,air,2.0,106.625,312,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01238,SUP0040,WH0009,ocean,7.2,14.217,557,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01239,SUP0040,WH0009,rail,4.0,23.694,266,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01240,SUP0040,WH0010,ocean,6.4,11.733,351,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01241,SUP0040,WH0010,rail,3.0,19.555,450,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01242,WH0001,DC0001,air,2.2,294.837,444,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01243,WH0001,DC0001,ocean,16.4,39.312,694,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01244,WH0001,DC0002,air,4.4,452.638,582,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01245,WH0001,DC0002,ocean,24.3,60.352,432,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01246,WH0001,DC0003,air,4.9,454.702,412,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01247,WH0001,DC0003,ocean,24.5,60.627,567,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01248,WH0001,DC0004,rail,1.1,1.094,396,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01249,WH0001,DC0004,road,1.0,1.969,415,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01250,WH0001,DC0005,air,2.6,207.04,479,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01251,WH0001,DC0005,ocean,12.7,27.605,672,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01252,WH0001,DC0005,rail,8.0,46.009,383,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01253,WH0001,DC0006,air,2.1,207.928,642,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01254,WH0001,DC0006,ocean,13.1,27.724,503,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01255,WH0001,DC0006,rail,7.4,46.206,210,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01256,WH0002,DC0001,air,1.2,159.047,472,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01257,WH0002,DC0001,ocean,10.6,21.206,520,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01258,WH0002,DC0001,rail,5.9,35.344,488,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01259,WH0002,DC0002,rail,1.0,1.659,598,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01260,WH0002,DC0002,road,1.0,2.987,453,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01261,WH0002,DC0003,rail,1.3,1.111,417,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01262,WH0002,DC0003,road,1.0,2.0,429,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01263,WH0002,DC0004,air,4.3,454.045,601,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01264,WH0002,DC0004,ocean,24.2,60.539,401,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01265,WH0002,DC0005,air,2.8,272.098,425,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01266,WH0002,DC0005,ocean,15.6,36.28,516,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01267,WH0002,DC0006,air,2.2,270.517,465,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01268,WH0002,DC0006,ocean,15.0,36.069,345,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01269,WH0003,DC0001,air,2.6,318.649,789,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01270,WH0003,DC0001,ocean,19.0,42.486,409,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01271,WH0003,DC0002,air,5.0,476.208,275,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01272,WH0003,DC0002,ocean,25.6,63.494,461,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01273,WH0003,DC0003,air,4.4,478.187,378,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01274,WH0003,DC0003,ocean,25.3,63.758,389,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01275,WH0003,DC0004,rail,1.6,4.49,319,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01276,WH0003,DC0004,road,1.0,8.081,397,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01277,WH0003,DC0005,air,2.3,229.712,644,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01278,WH0003,DC0005,ocean,13.8,30.628,465,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01279,WH0003,DC0005,rail,7.8,51.047,301,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01280,WH0003,DC0006,air,2.6,230.653,397,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01281,WH0003,DC0006,ocean,14.7,30.754,700,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01282,WH0003,DC0006,rail,9.0,51.256,493,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01283,WH0004,DC0001,air,1.4,106.806,569,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01284,WH0004,DC0001,ocean,7.4,14.241,284,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01285,WH0004,DC0001,rail,4.9,23.735,438,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01286,WH0004,DC0002,air,2.7,258.966,525,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01287,WH0004,DC0002,ocean,15.3,34.529,542,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01288,WH0004,DC0002,rail,9.8,57.548,366,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01289,WH0004,DC0003,air,2.8,263.398,328,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01290,WH0004,DC0003,ocean,15.9,35.12,636,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01291,WH0004,DC0003,rail,9.4,58.533,348,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01292,WH0004,DC0004,air,2.4,223.157,295,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01293,WH0004,DC0004,ocean,13.5,29.754,549,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01294,WH0004,DC0004,rail,7.8,49.591,588,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01295,WH0004,DC0005,rail,1.1,3.086,366,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01296,WH0004,DC0005,road,1.0,5.554,579,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01297,WH0004,DC0006,rail,1.1,2.815,424,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01298,WH0004,DC0006,road,1.0,5.068,422,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01299,WH0005,DC0001,air,1.2,109.107,570,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01300,WH0005,DC0001,ocean,7.1,14.548,495,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01301,WH0005,DC0001,rail,4.1,24.246,639,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01302,WH0005,DC0002,air,2.2,263.573,325,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01303,WH0005,DC0002,ocean,15.4,35.143,397,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01304,WH0005,DC0002,rail,10.1,58.572,437,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01305,WH0005,DC0003,air,2.7,267.844,407,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01306,WH0005,DC0003,ocean,15.5,35.712,416,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01307,WH0005,DC0003,rail,10.2,59.521,529,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01308,WH0005,DC0004,air,2.7,215.513,417,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01309,WH0005,DC0004,ocean,13.7,28.735,578,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01310,WH0005,DC0004,rail,7.4,47.892,602,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01311,WH0005,DC0005,rail,1.1,2.021,759,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01312,WH0005,DC0005,road,1.0,3.638,555,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01313,WH0005,DC0006,rail,1.1,1.642,392,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01314,WH0005,DC0006,road,1.0,2.955,573,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01315,WH0006,DC0001,air,5.4,603.008,804,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01316,WH0006,DC0001,ocean,31.4,80.401,414,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01317,WH0006,DC0002,air,5.5,683.229,658,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01318,WH0006,DC0002,ocean,35.4,91.097,564,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01319,WH0006,DC0003,air,5.6,678.414,602,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01320,WH0006,DC0003,ocean,35.5,90.455,443,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01321,WH0006,DC0004,air,3.3,355.326,306,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01322,WH0006,DC0004,ocean,19.9,47.377,558,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01323,WH0006,DC0005,air,4.0,558.982,512,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01324,WH0006,DC0005,ocean,28.8,74.531,467,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,23.6972,52.4894
EDGE01325,WH0006,DC0006,air,4.5,559.5,553,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01326,WH0006,DC0006,ocean,29.4,74.6,284,United States Warehouse 6,warehouse,United States,38.3818,-97.1703,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,23.7426,52.8616
EDGE01327,WH0007,DC0001,air,2.6,302.208,574,Germany Warehouse 7,warehouse,Germany,52.1573,9.587,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01328,WH0007,DC0001,ocean,17.4,40.294,615,Germany Warehouse 7,warehouse,Germany,52.1573,9.587,India Distribution Center 1,distribution_center,India,20.9256,77.8785
EDGE01329,WH0007,DC0002,air,4.6,459.225,306,Germany Warehouse 7,warehouse,Germany,52.1573,9.587,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01330,WH0007,DC0002,ocean,24.5,61.23,480,Germany Warehouse 7,warehouse,Germany,52.1573,9.587,Singapore Distribution Center 2,distribution_center,Singapore,0.7264,103.4191
EDGE01331,WH0007,DC0003,air,4.7,461.125,431,Germany Warehouse 7,warehouse,Germany,52.1573,9.587,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01332,WH0007,DC0003,ocean,25.8,61.483,546,Germany Warehouse 7,warehouse,Germany,52.1573,9.587,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755
EDGE01333,WH0007,DC0004,rail,1.2,2.203,581,Germany Warehouse 7,warehouse,Germany,52.1573,9.587,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
EDGE01334,WH0007,DC0004,road,1.0,3.965,526,Germany Warehouse 7,warehouse,Germany,52.1573,9.587,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927
